CleanName,INorEX,label,Method,replicateID,timepoint,nM
4_methyl_2_oxopentanoic_acid,EX,20A,PPL,A,20,0.40091847422277577
4_methyl_2_oxopentanoic_acid,EX,20B,PPL,B,20,0.09077100708976296
4_methyl_2_oxopentanoic_acid,EX,20C,PPL,C,20,6.698484121046688
4_methyl_2_oxopentanoic_acid,EX,22A,PPL,A,22,14.857765525702959
4_methyl_2_oxopentanoic_acid,EX,22B,PPL,B,22,-0.00614111993498168
4_methyl_2_oxopentanoic_acid,EX,22C,PPL,C,22,1.6214408821873376
4_methyl_2_oxopentanoic_acid,EX,24A,PPL,A,24,20.338840369696758
4_methyl_2_oxopentanoic_acid,EX,24B,PPL,B,24,24.86612435633195
4_methyl_2_oxopentanoic_acid,EX,24C,PPL,C,24,16.967827137672977
4_methyl_2_oxopentanoic_acid,EX,26A,PPL,A,26,22.023131266507168
4_methyl_2_oxopentanoic_acid,EX,26B,PPL,B,26,1.632534690463204
4_methyl_2_oxopentanoic_acid,EX,26C,PPL,C,26,14.634461813084473
4_methyl_2_oxopentanoic_acid,EX,28A,PPL,A,28,21.105343727524975
4_methyl_2_oxopentanoic_acid,EX,28B,PPL,B,28,16.291815006679784
4_methyl_2_oxopentanoic_acid,EX,28C,PPL,C,28,23.464502853374917
4_methyl_2_oxopentanoic_acid,EX,30A,PPL,A,30,14.525618719446461
4_methyl_2_oxopentanoic_acid,EX,30B,PPL,B,30,27.815980239106622
4_methyl_2_oxopentanoic_acid,EX,30C,PPL,C,30,24.249442767143996
4_methyl_2_oxopentanoic_acid,EX,32A,PPL,A,32,8.305307354997073
4_methyl_2_oxopentanoic_acid,EX,32B,PPL,B,32,32.595037623717715
4_methyl_2_oxopentanoic_acid,EX,32C,PPL,C,32,25.171116543494264
4_methyl_2_oxopentanoic_acid,EX,34A,PPL,A,34,9.171833803360366
4_methyl_2_oxopentanoic_acid,EX,34B,PPL,B,34,8.22404635829401
4_methyl_2_oxopentanoic_acid,EX,34C,PPL,C,34,22.312269275285875
4_methyl_2_oxopentanoic_acid,EX,36A,PPL,A,36,11.649231541619086
4_methyl_2_oxopentanoic_acid,EX,36B,PPL,B,36,36.31046805152743
4_methyl_2_oxopentanoic_acid,EX,36C,PPL,C,36,4.381379451941167
4_methyl_2_oxopentanoic_acid,EX,38A,PPL,A,38,9.304127099639253
4_methyl_2_oxopentanoic_acid,EX,38B,PPL,B,38,5.828358339117123
4_methyl_2_oxopentanoic_acid,EX,38C,PPL,C,38,13.583260217658877
4_methyl_2_oxopentanoic_acid,EX,40A,PPL,A,40,19.31868286998356
4_methyl_2_oxopentanoic_acid,EX,40B,PPL,B,40,28.93857940747483
4_methyl_2_oxopentanoic_acid,EX,40C,PPL,C,40,19.002209698532198
4_methyl_2_oxopentanoic_acid,EX,42A,PPL,A,42,19.556514785193666
4_methyl_2_oxopentanoic_acid,EX,42B,PPL,B,42,18.97484785051468
4_methyl_2_oxopentanoic_acid,EX,42C,PPL,C,42,5.420201290430125
4_methyl_2_oxopentanoic_acid,EX,44A,PPL,A,44,26.93863118584056
4_methyl_2_oxopentanoic_acid,EX,44B,PPL,B,44,46.007537998056335
4_methyl_2_oxopentanoic_acid,EX,44C,PPL,C,44,32.88163542229999
4_methyl_2_oxopentanoic_acid,EX,46A,PPL,A,46,48.36099545002726
4_methyl_2_oxopentanoic_acid,EX,46B,PPL,B,46,11.503052690687452
4_methyl_2_oxopentanoic_acid,EX,46C,PPL,C,46,3.535552935294954
4_methyl_2_oxopentanoic_acid,EX,8A,PPL,A,8,5.820928379456128
4_methyl_2_oxopentanoic_acid,EX,8B,PPL,B,8,4.988968919933686
4_methyl_2_oxopentanoic_acid,EX,8C,PPL,C,8,3.8664208672089306
adenosine,EX,0B,PPL,B,0,4.548766850762586
adenosine,EX,0C,PPL,C,0,4.917717110140757
adenosine,EX,2A,PPL,A,2,17.839148518512957
adenosine,EX,2B,PPL,B,2,-3.691720752942844
adenosine,EX,2C,PPL,C,2,2.512014517745065
adenosine,EX,4A,PPL,A,4,10.99285980228268
adenosine,EX,4B,PPL,B,4,4.440347996183993
adenosine,EX,4C,PPL,C,4,-0.6766679596616201
adenosine,EX,6A,PPL,A,6,15.960514839291697
adenosine,EX,6B,PPL,B,6,14.479361093213123
adenosine,EX,6C,PPL,C,6,8.068707452235497
adenosine,EX,0A,PPL,A,0,0.25818466595407524
adenosine,EX,10A,PPL,A,10,1.4486818923277627
adenosine,EX,10B,PPL,B,10,1.6486897382532444
adenosine,EX,10C,PPL,C,10,11.115162513927975
adenosine,EX,12A,PPL,A,12,4.076640002237584
adenosine,EX,12B,PPL,B,12,0.12868418318836167
adenosine,EX,12C,PPL,C,12,0.34991628255690327
adenosine,EX,14A,PPL,A,14,17.88079077578035
adenosine,EX,14B,PPL,B,14,0
adenosine,EX,14C,PPL,C,14,4.669735471230139
adenosine,EX,16A,PPL,A,16,10.225287451658614
adenosine,EX,16B,PPL,B,16,18.253902898710646
adenosine,EX,16C,PPL,C,16,4.124163174963176
adenosine,EX,18A,PPL,A,18,0.8756080735337053
adenosine,EX,18B,PPL,B,18,-4.029744623147469
adenosine,EX,18C,PPL,C,18,-2.8878089539809904
adenosine,EX,20A,PPL,A,20,2.5109496026524267
adenosine,EX,20B,PPL,B,20,3.532693933359891
adenosine,EX,20C,PPL,C,20,4.038726910957502
adenosine,EX,22A,PPL,A,22,-5.229556951813929
adenosine,EX,22B,PPL,B,22,14.718382594528697
adenosine,EX,22C,PPL,C,22,7.523330329436188
adenosine,EX,24A,PPL,A,24,16.954010240047808
adenosine,EX,24B,PPL,B,24,0
adenosine,EX,24C,PPL,C,24,11.152173123859269
adenosine,EX,26A,PPL,A,26,5.54583739656928
adenosine,EX,26B,PPL,B,26,9.19967368229049
adenosine,EX,26C,PPL,C,26,5.85313958116013
adenosine,EX,28A,PPL,A,28,-8.33521076356235
adenosine,EX,28B,PPL,B,28,-5.427785562685259
adenosine,EX,28C,PPL,C,28,-8.462492501000511
adenosine,EX,30A,PPL,A,30,-3.819357219970545
adenosine,EX,30B,PPL,B,30,8.316262478873659
adenosine,EX,30C,PPL,C,30,9.33368219349525
adenosine,EX,32A,PPL,A,32,-0.6121546300841532
adenosine,EX,32B,PPL,B,32,12.399304544680069
adenosine,EX,32C,PPL,C,32,-3.349698672448646
adenosine,EX,34A,PPL,A,34,2.011774788158398
adenosine,EX,34B,PPL,B,34,0.591829566438672
adenosine,EX,34C,PPL,C,34,9.414217514625891
adenosine,EX,36A,PPL,A,36,5.017041624039311
adenosine,EX,36B,PPL,B,36,4.436812231285816
adenosine,EX,36C,PPL,C,36,3.170212184344968
adenosine,EX,38A,PPL,A,38,-4.068302831157038
adenosine,EX,38B,PPL,B,38,3.1696312032531497
adenosine,EX,38C,PPL,C,38,-4.693457953778363
adenosine,EX,40A,PPL,A,40,2.816756232136488
adenosine,EX,40B,PPL,B,40,11.988704631473825
adenosine,EX,40C,PPL,C,40,9.453270898873171
adenosine,EX,42A,PPL,A,42,21.043140148584467
adenosine,EX,42B,PPL,B,42,19.860719709083867
adenosine,EX,42C,PPL,C,42,0
adenosine,EX,44A,PPL,A,44,20.441127015142992
adenosine,EX,44B,PPL,B,44,0
adenosine,EX,44C,PPL,C,44,19.484522536105466
adenosine,EX,46A,PPL,A,46,2.927967613349136
adenosine,EX,46B,PPL,B,46,10.641621976684007
adenosine,EX,46C,PPL,C,46,-1.2999686995427393
adenosine,EX,8A,PPL,A,8,-3.3506088944926917
adenosine,EX,8B,PPL,B,8,9.276932352624623
adenosine,EX,8C,PPL,C,8,2.381672448044914
anthranilate,EX,0B,PPL,B,0,0.08513806961108485
anthranilate,EX,0C,PPL,C,0,0.06553055794339484
anthranilate,EX,2A,PPL,A,2,0.8807299920204157
anthranilate,EX,2B,PPL,B,2,0.22573251261721125
anthranilate,EX,2C,PPL,C,2,0.390966661992037
anthranilate,EX,4A,PPL,A,4,0.8843147597379585
anthranilate,EX,4B,PPL,B,4,0.5708270915985276
anthranilate,EX,4C,PPL,C,4,0.031318275531848364
anthranilate,EX,6A,PPL,A,6,1.453168496398282
anthranilate,EX,6B,PPL,B,6,1.3950866123664813
anthranilate,EX,6C,PPL,C,6,0.66856834811114485
anthranilate,EX,0A,PPL,A,0,0.21644082581326282
anthranilate,EX,10A,PPL,A,10,0.526342336274687
anthranilate,EX,10B,PPL,B,10,0.7037275419678268
anthranilate,EX,10C,PPL,C,10,0.33178461665772147
anthranilate,EX,12A,PPL,A,12,0.6352634966675061
anthranilate,EX,12B,PPL,B,12,0.7014424835325833
anthranilate,EX,12C,PPL,C,12,0.8195914147068205
anthranilate,EX,14A,PPL,A,14,0.9582426389743758
anthranilate,EX,14B,PPL,B,14,-0.048869455870463006
anthranilate,EX,14C,PPL,C,14,0.21465479077841854
anthranilate,EX,16A,PPL,A,16,0.1879689302332046
anthranilate,EX,16B,PPL,B,16,0.5477349652638968
anthranilate,EX,16C,PPL,C,16,0.1430840126098355
anthranilate,EX,18A,PPL,A,18,0.1930485251980078
anthranilate,EX,18B,PPL,B,18,0.4849176192179104
anthranilate,EX,18C,PPL,C,18,0.3747278974623571
anthranilate,EX,20A,PPL,A,20,0.1825633969604005
anthranilate,EX,20B,PPL,B,20,0.5144233102275302
anthranilate,EX,20C,PPL,C,20,0.8217863680308275
anthranilate,EX,22A,PPL,A,22,1.003757177699533
anthranilate,EX,22B,PPL,B,22,0.5935787633091306
anthranilate,EX,22C,PPL,C,22,0.3794117910460094
anthranilate,EX,24A,PPL,A,24,0.5639415724786554
anthranilate,EX,24B,PPL,B,24,1.2974448495729576
anthranilate,EX,24C,PPL,C,24,0.3894294964246181
anthranilate,EX,26A,PPL,A,26,0.6061431960758028
anthranilate,EX,26B,PPL,B,26,0.42831783029816395
anthranilate,EX,26C,PPL,C,26,0.2880751223575619
anthranilate,EX,28A,PPL,A,28,0.5371975202471748
anthranilate,EX,28B,PPL,B,28,0.9713401292077913
anthranilate,EX,28C,PPL,C,28,1.1919588870009774
anthranilate,EX,30A,PPL,A,30,1.112093812144142
anthranilate,EX,30B,PPL,B,30,0.2985941906275848
anthranilate,EX,30C,PPL,C,30,1.1256846890105843
anthranilate,EX,32A,PPL,A,32,0.3323316844168686
anthranilate,EX,32B,PPL,B,32,0.852658744717134
anthranilate,EX,32C,PPL,C,32,0.4597406406281517
anthranilate,EX,34A,PPL,A,34,0.3000781884438819
anthranilate,EX,34B,PPL,B,34,-0.0677331127347984
anthranilate,EX,34C,PPL,C,34,1.1289101752469295
anthranilate,EX,36A,PPL,A,36,0.6308680153635083
anthranilate,EX,36B,PPL,B,36,0.672703745952001
anthranilate,EX,36C,PPL,C,36,0.09879567822498907
anthranilate,EX,38A,PPL,A,38,0.487817769784305
anthranilate,EX,38B,PPL,B,38,0.6211209261778485
anthranilate,EX,38C,PPL,C,38,0.533242176695321
anthranilate,EX,40A,PPL,A,40,0.09894821023384065
anthranilate,EX,40B,PPL,B,40,0.35807557327179834
anthranilate,EX,40C,PPL,C,40,1.194877177844104
anthranilate,EX,42A,PPL,A,42,0.7616100139068638
anthranilate,EX,42B,PPL,B,42,1.0511693465697372
anthranilate,EX,42C,PPL,C,42,0.21564088235883874
anthranilate,EX,44A,PPL,A,44,0.49367194207075354
anthranilate,EX,44B,PPL,B,44,0.021387378005509588
anthranilate,EX,44C,PPL,C,44,0.6007261928806018
anthranilate,EX,46A,PPL,A,46,0.634195214234094
anthranilate,EX,46B,PPL,B,46,0.633680948843649
anthranilate,EX,46C,PPL,C,46,0.30913259928842796
anthranilate,EX,8A,PPL,A,8,0.5143362855188528
anthranilate,EX,8B,PPL,B,8,1.654814411547612
anthranilate,EX,8C,PPL,C,8,0.9798493756457061
desthiobiotin,EX,0B,PPL,B,0,0.12955858949568547
desthiobiotin,EX,0C,PPL,C,0,0.15782472230207853
desthiobiotin,EX,2A,PPL,A,2,2.576830961690302
desthiobiotin,EX,2B,PPL,B,2,2.3561554004151932
desthiobiotin,EX,2C,PPL,C,2,5.019232101151616
desthiobiotin,EX,4A,PPL,A,4,5.166234578495174
desthiobiotin,EX,4B,PPL,B,4,1.6923151706623853
desthiobiotin,EX,4C,PPL,C,4,1.2511817251897235
desthiobiotin,EX,6A,PPL,A,6,5.765518700706859
desthiobiotin,EX,6B,PPL,B,6,5.088281329163492
desthiobiotin,EX,6C,PPL,C,6,3.4092826783174446
desthiobiotin,EX,0A,PPL,A,0,5.992756684939377
desthiobiotin,EX,10A,PPL,A,10,6.130535068789027
desthiobiotin,EX,10B,PPL,B,10,0.6333327993898125
desthiobiotin,EX,10C,PPL,C,10,11.282366356416203
desthiobiotin,EX,12A,PPL,A,12,14.718805294703731
desthiobiotin,EX,12B,PPL,B,12,0.6615005901391338
desthiobiotin,EX,12C,PPL,C,12,8.898087125653852
desthiobiotin,EX,14A,PPL,A,14,10.41844252304468
desthiobiotin,EX,14B,PPL,B,14,4.044705597352565
desthiobiotin,EX,14C,PPL,C,14,10.863361054700325
desthiobiotin,EX,16A,PPL,A,16,10.42494143577202
desthiobiotin,EX,16B,PPL,B,16,12.35774771906563
desthiobiotin,EX,16C,PPL,C,16,12.865476210591165
desthiobiotin,EX,18A,PPL,A,18,10.526860556441601
desthiobiotin,EX,18B,PPL,B,18,7.07933569965079
desthiobiotin,EX,18C,PPL,C,18,10.739796117340749
desthiobiotin,EX,20A,PPL,A,20,8.636262512526622
desthiobiotin,EX,20B,PPL,B,20,11.0455321839326
desthiobiotin,EX,20C,PPL,C,20,7.811075813760028
desthiobiotin,EX,22A,PPL,A,22,5.732246788136516
desthiobiotin,EX,22B,PPL,B,22,13.051532403232676
desthiobiotin,EX,22C,PPL,C,22,0.3951199839831449
desthiobiotin,EX,24A,PPL,A,24,6.493085071226243
desthiobiotin,EX,24B,PPL,B,24,4.889646936459656
desthiobiotin,EX,24C,PPL,C,24,1.3049504753424985
desthiobiotin,EX,26A,PPL,A,26,2.905852796593472
desthiobiotin,EX,26B,PPL,B,26,2.596029891977908
desthiobiotin,EX,26C,PPL,C,26,6.10542528095547
desthiobiotin,EX,28A,PPL,A,28,14.581332822933698
desthiobiotin,EX,28B,PPL,B,28,8.891284696189867
desthiobiotin,EX,28C,PPL,C,28,15.970525531452287
desthiobiotin,EX,30A,PPL,A,30,1.3143095743825681
desthiobiotin,EX,30B,PPL,B,30,19.647442665997406
desthiobiotin,EX,30C,PPL,C,30,19.52172190797137
desthiobiotin,EX,32A,PPL,A,32,11.506546872753855
desthiobiotin,EX,32B,PPL,B,32,14.027318976895733
desthiobiotin,EX,32C,PPL,C,32,14.931891703527171
desthiobiotin,EX,34A,PPL,A,34,20.184211390240502
desthiobiotin,EX,34B,PPL,B,34,11.945653064658375
desthiobiotin,EX,34C,PPL,C,34,49.20747062310886
desthiobiotin,EX,36A,PPL,A,36,10.138209459694501
desthiobiotin,EX,36B,PPL,B,36,19.137127315194423
desthiobiotin,EX,36C,PPL,C,36,21.418537257100834
desthiobiotin,EX,38A,PPL,A,38,1.4129116457483526
desthiobiotin,EX,38B,PPL,B,38,20.481192577808763
desthiobiotin,EX,38C,PPL,C,38,5.611041805711693
desthiobiotin,EX,40A,PPL,A,40,20.61276804389634
desthiobiotin,EX,40B,PPL,B,40,19.4749851183575
desthiobiotin,EX,40C,PPL,C,40,0.8042215106836396
desthiobiotin,EX,42A,PPL,A,42,1.0439453955855102
desthiobiotin,EX,42B,PPL,B,42,2.8109790340186387
desthiobiotin,EX,42C,PPL,C,42,1.2316695858467714
desthiobiotin,EX,44A,PPL,A,44,20.92686883748039
desthiobiotin,EX,44B,PPL,B,44,1.0679837721291834
desthiobiotin,EX,44C,PPL,C,44,6.858531080159778
desthiobiotin,EX,46A,PPL,A,46,3.3229870220358313
desthiobiotin,EX,46B,PPL,B,46,1.6260169861947462
desthiobiotin,EX,46C,PPL,C,46,6.282635672562967
desthiobiotin,EX,8A,PPL,A,8,2.3772762358991395
desthiobiotin,EX,8B,PPL,B,8,0.7982582737841777
desthiobiotin,EX,8C,PPL,C,8,2.773153226914352
inosine,EX,0B,PPL,B,0,-0.04195163029763938
inosine,EX,0C,PPL,C,0,-0.05121347241774546
inosine,EX,2A,PPL,A,2,0.2716256201419245
inosine,EX,2B,PPL,B,2,0.03549875863221026
inosine,EX,2C,PPL,C,2,0.25523674296328236
inosine,EX,4A,PPL,A,4,0.35695642575857484
inosine,EX,4B,PPL,B,4,0
inosine,EX,4C,PPL,C,4,0.16553997619244715
inosine,EX,6A,PPL,A,6,0.37718277346108725
inosine,EX,6B,PPL,B,6,0.3296303333166274
inosine,EX,6C,PPL,C,6,0.31506091818897813
inosine,EX,0A,PPL,A,0,0.3453563998155878
inosine,EX,10A,PPL,A,10,0.23220569791001472
inosine,EX,10B,PPL,B,10,0
inosine,EX,10C,PPL,C,10,0.15699814295561998
inosine,EX,12A,PPL,A,12,0.46434607867740807
inosine,EX,12B,PPL,B,12,0
inosine,EX,12C,PPL,C,12,0.10370149516627584
inosine,EX,14A,PPL,A,14,0.5177928794644571
inosine,EX,14B,PPL,B,14,0.5458974890117815
inosine,EX,14C,PPL,C,14,0.279419031296407
inosine,EX,16A,PPL,A,16,0.15071419068572364
inosine,EX,16B,PPL,B,16,0.18694186854494121
inosine,EX,16C,PPL,C,16,0.13907998265000499
inosine,EX,18A,PPL,A,18,0.12033868446846953
inosine,EX,18B,PPL,B,18,0.10399674669074203
inosine,EX,18C,PPL,C,18,0.08615220026997628
inosine,EX,20A,PPL,A,20,0.3404871010076266
inosine,EX,20B,PPL,B,20,0.33689296210993086
inosine,EX,20C,PPL,C,20,0.3926645531027074
inosine,EX,22A,PPL,A,22,0.5152980094030112
inosine,EX,22B,PPL,B,22,0.45031841440051723
inosine,EX,22C,PPL,C,22,0.25993366115454614
inosine,EX,24A,PPL,A,24,0.5155039124184596
inosine,EX,24B,PPL,B,24,0.8002798525464279
inosine,EX,24C,PPL,C,24,0.3219140906624648
inosine,EX,26A,PPL,A,26,0.7106709230640508
inosine,EX,26B,PPL,B,26,0.6724429073332632
inosine,EX,26C,PPL,C,26,0.4602808837849116
inosine,EX,28A,PPL,A,28,0.5104783831972676
inosine,EX,28B,PPL,B,28,0.0647946196796655
inosine,EX,28C,PPL,C,28,0.6162390303281506
inosine,EX,30A,PPL,A,30,-0.0500376835284252
inosine,EX,30B,PPL,B,30,0.7171345233528843
inosine,EX,30C,PPL,C,30,0.6932222240654852
inosine,EX,32A,PPL,A,32,0.21296419210319706
inosine,EX,32B,PPL,B,32,0.7460529561633498
inosine,EX,32C,PPL,C,32,0.662726590503885
inosine,EX,34A,PPL,A,34,0.6865780713712808
inosine,EX,34B,PPL,B,34,0.14230019724104848
inosine,EX,34C,PPL,C,34,0.7096753684306756
inosine,EX,36A,PPL,A,36,0.38749418213326065
inosine,EX,36B,PPL,B,36,0.9226309552445238
inosine,EX,36C,PPL,C,36,0.2057998591614629
inosine,EX,38A,PPL,A,38,0.19356788374578326
inosine,EX,38B,PPL,B,38,0.24360120947145025
inosine,EX,38C,PPL,C,38,0
inosine,EX,40A,PPL,A,40,0.6455259303684663
inosine,EX,40B,PPL,B,40,0.8663579329129508
inosine,EX,40C,PPL,C,40,0
inosine,EX,42A,PPL,A,42,-0.006850171902920481
inosine,EX,42B,PPL,B,42,0.17926782476243086
inosine,EX,42C,PPL,C,42,-0.08265011892992052
inosine,EX,44A,PPL,A,44,0.7465587398818165
inosine,EX,44B,PPL,B,44,0.6119211239577288
inosine,EX,44C,PPL,C,44,0.8275016359595005
inosine,EX,46A,PPL,A,46,0.9894007291103223
inosine,EX,46B,PPL,B,46,0
inosine,EX,46C,PPL,C,46,0
inosine,EX,8A,PPL,A,8,-0.0382898774752306
inosine,EX,8B,PPL,B,8,-0.03555681049996573
inosine,EX,8C,PPL,C,8,-0.03665846720471646
kynurenine,EX,0B,PPL,B,0,0.010001599389737733
kynurenine,EX,0C,PPL,C,0,0.017109094858870334
kynurenine,EX,2A,PPL,A,2,0.06867333908033127
kynurenine,EX,2B,PPL,B,2,0.05976465786027352
kynurenine,EX,2C,PPL,C,2,0.06536094073882824
kynurenine,EX,4A,PPL,A,4,0.09243031204741674
kynurenine,EX,4B,PPL,B,4,0.10895969789860398
kynurenine,EX,4C,PPL,C,4,0.050517124543933624
kynurenine,EX,6A,PPL,A,6,0.10380571846179219
kynurenine,EX,6B,PPL,B,6,0.08451407143762663
kynurenine,EX,6C,PPL,C,6,0.06693291952265552
kynurenine,EX,0A,PPL,A,0,0.16512516653331352
kynurenine,EX,10A,PPL,A,10,0.12255949588808375
kynurenine,EX,10B,PPL,B,10,0.18868313024925318
kynurenine,EX,10C,PPL,C,10,0.15528858510108384
kynurenine,EX,12A,PPL,A,12,0.13478493464715752
kynurenine,EX,12B,PPL,B,12,0.11020539795895531
kynurenine,EX,12C,PPL,C,12,0.24043020168460222
kynurenine,EX,14A,PPL,A,14,0.21493446607808164
kynurenine,EX,14B,PPL,B,14,0.07368621526477079
kynurenine,EX,14C,PPL,C,14,0.037931399477473815
kynurenine,EX,16A,PPL,A,16,0.04449199109746884
kynurenine,EX,16B,PPL,B,16,0.06109531250321133
kynurenine,EX,16C,PPL,C,16,0.04633818230954511
kynurenine,EX,18A,PPL,A,18,0.02759669407856161
kynurenine,EX,18B,PPL,B,18,0.07441577061857833
kynurenine,EX,18C,PPL,C,18,0.019398628201370026
kynurenine,EX,20A,PPL,A,20,0.0831824175702545
kynurenine,EX,20B,PPL,B,20,0.09326240862753872
kynurenine,EX,20C,PPL,C,20,0.17743799011523917
kynurenine,EX,22A,PPL,A,22,0.12811753946906523
kynurenine,EX,22B,PPL,B,22,0.05784909238716788
kynurenine,EX,22C,PPL,C,22,0.018520240315143845
kynurenine,EX,24A,PPL,A,24,0.11791433029878576
kynurenine,EX,24B,PPL,B,24,0.14246697623453655
kynurenine,EX,24C,PPL,C,24,0.09595992895675592
kynurenine,EX,26A,PPL,A,26,0.09097121152009932
kynurenine,EX,26B,PPL,B,26,0.028535429656607856
kynurenine,EX,26C,PPL,C,26,0.10234584448950786
kynurenine,EX,28A,PPL,A,28,0.17545116226104512
kynurenine,EX,28B,PPL,B,28,0.17687719747689018
kynurenine,EX,28C,PPL,C,28,0.1515202464441637
kynurenine,EX,30A,PPL,A,30,0.12607762089148095
kynurenine,EX,30B,PPL,B,30,0.2213898123220782
kynurenine,EX,30C,PPL,C,30,0.21372032717720105
kynurenine,EX,32A,PPL,A,32,0.1466127826947
kynurenine,EX,32B,PPL,B,32,0.26159988038750914
kynurenine,EX,32C,PPL,C,32,0.2006393527234928
kynurenine,EX,34A,PPL,A,34,0.1824003926225108
kynurenine,EX,34B,PPL,B,34,0.21029106730987346
kynurenine,EX,34C,PPL,C,34,0.28502410940642614
kynurenine,EX,36A,PPL,A,36,0.23297187792088653
kynurenine,EX,36B,PPL,B,36,0.20202557056418813
kynurenine,EX,36C,PPL,C,36,0.2381342084153795
kynurenine,EX,38A,PPL,A,38,0.12226435748657419
kynurenine,EX,38B,PPL,B,38,0.2367591371216519
kynurenine,EX,38C,PPL,C,38,0.22449894319705338
kynurenine,EX,40A,PPL,A,40,0.18874714989921362
kynurenine,EX,40B,PPL,B,40,0.23095802715852928
kynurenine,EX,40C,PPL,C,40,0.21933969399201628
kynurenine,EX,42A,PPL,A,42,0.17002748755903854
kynurenine,EX,42B,PPL,B,42,0.15233929817393427
kynurenine,EX,42C,PPL,C,42,0.11595107147056152
kynurenine,EX,44A,PPL,A,44,0.17313806448957575
kynurenine,EX,44B,PPL,B,44,0.07878294470401168
kynurenine,EX,44C,PPL,C,44,0.2090058163013959
kynurenine,EX,46A,PPL,A,46,0.17608491997332448
kynurenine,EX,46B,PPL,B,46,0.20522177965782806
kynurenine,EX,46C,PPL,C,46,0.15420342076699536
kynurenine,EX,8A,PPL,A,8,0.1659559738841045
kynurenine,EX,8B,PPL,B,8,0.15108023278535662
kynurenine,EX,8C,PPL,C,8,0.20896807629298753
leucine,EX,0B,PPL,B,0,8.063108643274662
leucine,EX,0C,PPL,C,0,14.520541754250127
leucine,EX,2A,PPL,A,2,107.21418988666017
leucine,EX,2B,PPL,B,2,58.05221103913162
leucine,EX,2C,PPL,C,2,39.29428983531758
leucine,EX,4A,PPL,A,4,27.518832238033553
leucine,EX,4B,PPL,B,4,36.483666536919756
leucine,EX,4C,PPL,C,4,29.447512356816674
leucine,EX,6A,PPL,A,6,79.69788180632614
leucine,EX,6B,PPL,B,6,49.99555603119737
leucine,EX,6C,PPL,C,6,29.599418703436307
leucine,EX,0A,PPL,A,0,122.82194458118268
leucine,EX,10A,PPL,A,10,15.883976709899118
leucine,EX,10B,PPL,B,10,49.99982351130507
leucine,EX,10C,PPL,C,10,15.099239316930445
leucine,EX,12A,PPL,A,12,-3.5917270252225877
leucine,EX,12B,PPL,B,12,-17.972740321123613
leucine,EX,12C,PPL,C,12,-7.276851325637355
leucine,EX,14A,PPL,A,14,12.448949500324254
leucine,EX,14B,PPL,B,14,8.731627071026415
leucine,EX,14C,PPL,C,14,19.748987602476024
leucine,EX,16A,PPL,A,16,2.036207892288542
leucine,EX,16B,PPL,B,16,28.083316062140145
leucine,EX,16C,PPL,C,16,28.080337914578934
leucine,EX,18A,PPL,A,18,13.653573494103519
leucine,EX,18B,PPL,B,18,13.249650025734079
leucine,EX,18C,PPL,C,18,10.606118205929898
leucine,EX,20A,PPL,A,20,19.098095429621235
leucine,EX,20B,PPL,B,20,8.875321032237732
leucine,EX,20C,PPL,C,20,9.329797151747549
leucine,EX,22A,PPL,A,22,38.94109821617374
leucine,EX,22B,PPL,B,22,61.564921863319285
leucine,EX,22C,PPL,C,22,44.11976876375146
leucine,EX,24A,PPL,A,24,19.043641958871056
leucine,EX,24B,PPL,B,24,64.42987692768237
leucine,EX,24C,PPL,C,24,50.41143272939588
leucine,EX,26A,PPL,A,26,-2.2902782615790684
leucine,EX,26B,PPL,B,26,17.88505810625141
leucine,EX,26C,PPL,C,26,34.093810598866106
leucine,EX,28A,PPL,A,28,1.2002822243855342
leucine,EX,28B,PPL,B,28,-0.9047661178841583
leucine,EX,28C,PPL,C,28,23.698668935809913
leucine,EX,30A,PPL,A,30,5.827928422941654
leucine,EX,30B,PPL,B,30,3.2574337823555344
leucine,EX,30C,PPL,C,30,-6.343186100080196
leucine,EX,32A,PPL,A,32,4.162674613281374
leucine,EX,32B,PPL,B,32,13.737134840240936
leucine,EX,32C,PPL,C,32,11.332348370343162
leucine,EX,34A,PPL,A,34,6.815101868508294
leucine,EX,34B,PPL,B,34,8.601950337062899
leucine,EX,34C,PPL,C,34,-8.539244435191337
leucine,EX,36A,PPL,A,36,28.79580403524517
leucine,EX,36B,PPL,B,36,-9.352258977462741
leucine,EX,36C,PPL,C,36,18.89145192374013
leucine,EX,38A,PPL,A,38,23.4001136847714
leucine,EX,38B,PPL,B,38,25.969819634963187
leucine,EX,38C,PPL,C,38,-11.945151123495751
leucine,EX,40A,PPL,A,40,24.14130118358487
leucine,EX,40B,PPL,B,40,17.080408576073513
leucine,EX,40C,PPL,C,40,90.96147211298666
leucine,EX,42A,PPL,A,42,49.47993446541623
leucine,EX,42B,PPL,B,42,55.704065363235244
leucine,EX,42C,PPL,C,42,13.98586342577034
leucine,EX,44A,PPL,A,44,13.95911553222914
leucine,EX,44B,PPL,B,44,30.39152303544573
leucine,EX,44C,PPL,C,44,17.368633486825956
leucine,EX,46A,PPL,A,46,-9.666244945724094
leucine,EX,46B,PPL,B,46,9.922609761945962
leucine,EX,46C,PPL,C,46,24.127863803083788
leucine,EX,8A,PPL,A,8,7.127582996080742
leucine,EX,8B,PPL,B,8,17.27482359985796
leucine,EX,8C,PPL,C,8,24.629158712520205
pantothenic acid,EX,0B,PPL,B,0,0
