metabolite,cycle,x,y,conc_mmol
cpd10516_e0,222,1,1,1000.0
cpd15380_e0,222,1,1,1000.0
tRNA[e],222,1,1,1.9376577374e-11
Cadmium[e],223,1,1,1000.0
HCO3[e],223,1,1,1000.0
Molybdenum[e],223,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],223,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],223,1,1,1.6920896319e-09
Selenate[e],223,1,1,1000.0
biomass[e],223,1,1,3.7632767061e-08
cpd00001_e0,223,1,1,1000.0
cpd00007_e0,223,1,1,1000.0
cpd00009_e0,223,1,1,1000.0
cpd00011_e0,223,1,1,1000.0
cpd00012_e0,223,1,1,1000.0
cpd00013_e0,223,1,1,999.99999968
cpd00025_e0,223,1,1,4.1335886735e-09
cpd00029_e0,223,1,1,1000.0
cpd00030_e0,223,1,1,1000.0
cpd00034_e0,223,1,1,1000.0
cpd00036_e0,223,1,1,1000.0
cpd00048_e0,223,1,1,1000.0
cpd00051_e0,223,1,1,1000.0
cpd00054_e0,223,1,1,1000.0
cpd00058_e0,223,1,1,1000.0
cpd00063_e0,223,1,1,1000.0
cpd00067_e0,223,1,1,1000.0000061
cpd00085_e0,223,1,1,1000.0
cpd00099_e0,223,1,1,999.99999999
cpd00106_e0,223,1,1,1000.0
cpd00108_e0,223,1,1,1000.0
cpd00116_e0,223,1,1,1000.0
cpd00129_e0,223,1,1,1000.0
cpd00142_e0,223,1,1,1000.0
cpd00149_e0,223,1,1,1000.0
cpd00166_e0,223,1,1,1000.0
cpd00204_e0,223,1,1,3.1611524331000005e-13
cpd00205_e0,223,1,1,1000.0
cpd00229_e0,223,1,1,2.2412510538e-10
cpd00239_e0,223,1,1,999.99999998
cpd00254_e0,223,1,1,999.99999999
cpd00971_e0,223,1,1,999.99999998
cpd09695_e0,223,1,1,1000.0
cpd10515_e0,223,1,1,1000.0
cpd10516_e0,223,1,1,1000.0
cpd15380_e0,223,1,1,1000.0
tRNA[e],223,1,1,1.9376577374e-11
Cadmium[e],224,1,1,1000.0
HCO3[e],224,1,1,1000.0
Molybdenum[e],224,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],224,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],224,1,1,1.6920896319e-09
Selenate[e],224,1,1,1000.0
biomass[e],224,1,1,3.7632767061e-08
cpd00001_e0,224,1,1,1000.0
cpd00007_e0,224,1,1,1000.0
cpd00009_e0,224,1,1,1000.0
cpd00011_e0,224,1,1,1000.0
cpd00012_e0,224,1,1,1000.0
cpd00013_e0,224,1,1,999.99999968
cpd00025_e0,224,1,1,4.1335886735e-09
cpd00029_e0,224,1,1,1000.0
cpd00030_e0,224,1,1,1000.0
cpd00034_e0,224,1,1,1000.0
cpd00036_e0,224,1,1,1000.0
cpd00048_e0,224,1,1,1000.0
cpd00051_e0,224,1,1,1000.0
cpd00054_e0,224,1,1,1000.0
cpd00058_e0,224,1,1,1000.0
cpd00063_e0,224,1,1,1000.0
cpd00067_e0,224,1,1,1000.0000061
cpd00085_e0,224,1,1,1000.0
cpd00099_e0,224,1,1,999.99999999
cpd00106_e0,224,1,1,1000.0
cpd00108_e0,224,1,1,1000.0
cpd00116_e0,224,1,1,1000.0
cpd00129_e0,224,1,1,1000.0
cpd00142_e0,224,1,1,1000.0
cpd00149_e0,224,1,1,1000.0
cpd00166_e0,224,1,1,1000.0
cpd00204_e0,224,1,1,3.1611524331000005e-13
cpd00205_e0,224,1,1,1000.0
cpd00229_e0,224,1,1,2.2412510538e-10
cpd00239_e0,224,1,1,999.99999998
cpd00254_e0,224,1,1,999.99999999
cpd00971_e0,224,1,1,999.99999998
cpd09695_e0,224,1,1,1000.0
cpd10515_e0,224,1,1,1000.0
cpd10516_e0,224,1,1,1000.0
cpd15380_e0,224,1,1,1000.0
tRNA[e],224,1,1,1.9376577374e-11
Cadmium[e],225,1,1,1000.0
HCO3[e],225,1,1,1000.0
Molybdenum[e],225,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],225,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],225,1,1,1.6920896319e-09
Selenate[e],225,1,1,1000.0
biomass[e],225,1,1,3.7632767061e-08
cpd00001_e0,225,1,1,1000.0
cpd00007_e0,225,1,1,1000.0
cpd00009_e0,225,1,1,1000.0
cpd00011_e0,225,1,1,1000.0
cpd00012_e0,225,1,1,1000.0
cpd00013_e0,225,1,1,999.99999968
cpd00025_e0,225,1,1,4.1335886735e-09
cpd00029_e0,225,1,1,1000.0
cpd00030_e0,225,1,1,1000.0
cpd00034_e0,225,1,1,1000.0
cpd00036_e0,225,1,1,1000.0
cpd00048_e0,225,1,1,1000.0
cpd00051_e0,225,1,1,1000.0
cpd00054_e0,225,1,1,1000.0
cpd00058_e0,225,1,1,1000.0
cpd00063_e0,225,1,1,1000.0
cpd00067_e0,225,1,1,1000.0000061
cpd00085_e0,225,1,1,1000.0
cpd00099_e0,225,1,1,999.99999999
cpd00106_e0,225,1,1,1000.0
cpd00108_e0,225,1,1,1000.0
cpd00116_e0,225,1,1,1000.0
cpd00129_e0,225,1,1,1000.0
cpd00142_e0,225,1,1,1000.0
cpd00149_e0,225,1,1,1000.0
cpd00166_e0,225,1,1,1000.0
cpd00204_e0,225,1,1,3.1611524331000005e-13
cpd00205_e0,225,1,1,1000.0
cpd00229_e0,225,1,1,2.2412510538e-10
cpd00239_e0,225,1,1,999.99999998
cpd00254_e0,225,1,1,999.99999999
cpd00971_e0,225,1,1,999.99999998
cpd09695_e0,225,1,1,1000.0
cpd10515_e0,225,1,1,1000.0
cpd10516_e0,225,1,1,1000.0
cpd15380_e0,225,1,1,1000.0
tRNA[e],225,1,1,1.9376577374e-11
Cadmium[e],226,1,1,1000.0
HCO3[e],226,1,1,1000.0
Molybdenum[e],226,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],226,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],226,1,1,1.6920896319e-09
Selenate[e],226,1,1,1000.0
biomass[e],226,1,1,3.7632767061e-08
cpd00001_e0,226,1,1,1000.0
cpd00007_e0,226,1,1,1000.0
cpd00009_e0,226,1,1,1000.0
cpd00011_e0,226,1,1,1000.0
cpd00012_e0,226,1,1,1000.0
cpd00013_e0,226,1,1,999.99999968
cpd00025_e0,226,1,1,4.1335886735e-09
cpd00029_e0,226,1,1,1000.0
cpd00030_e0,226,1,1,1000.0
cpd00034_e0,226,1,1,1000.0
cpd00036_e0,226,1,1,1000.0
cpd00048_e0,226,1,1,1000.0
cpd00051_e0,226,1,1,1000.0
cpd00054_e0,226,1,1,1000.0
cpd00058_e0,226,1,1,1000.0
cpd00063_e0,226,1,1,1000.0
cpd00067_e0,226,1,1,1000.0000061
cpd00085_e0,226,1,1,1000.0
cpd00099_e0,226,1,1,999.99999999
cpd00106_e0,226,1,1,1000.0
cpd00108_e0,226,1,1,1000.0
cpd00116_e0,226,1,1,1000.0
cpd00129_e0,226,1,1,1000.0
cpd00142_e0,226,1,1,1000.0
cpd00149_e0,226,1,1,1000.0
cpd00166_e0,226,1,1,1000.0
cpd00204_e0,226,1,1,3.1611524331000005e-13
cpd00205_e0,226,1,1,1000.0
cpd00229_e0,226,1,1,2.2412510538e-10
cpd00239_e0,226,1,1,999.99999998
cpd00254_e0,226,1,1,999.99999999
cpd00971_e0,226,1,1,999.99999998
cpd09695_e0,226,1,1,1000.0
cpd10515_e0,226,1,1,1000.0
cpd10516_e0,226,1,1,1000.0
cpd15380_e0,226,1,1,1000.0
tRNA[e],226,1,1,1.9376577374e-11
Cadmium[e],227,1,1,1000.0
HCO3[e],227,1,1,1000.0
Molybdenum[e],227,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],227,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],227,1,1,1.6920896319e-09
Selenate[e],227,1,1,1000.0
biomass[e],227,1,1,3.7632767061e-08
cpd00001_e0,227,1,1,1000.0
cpd00007_e0,227,1,1,1000.0
cpd00009_e0,227,1,1,1000.0
cpd00011_e0,227,1,1,1000.0
cpd00012_e0,227,1,1,1000.0
cpd00013_e0,227,1,1,999.99999968
cpd00025_e0,227,1,1,4.1335886735e-09
cpd00029_e0,227,1,1,1000.0
cpd00030_e0,227,1,1,1000.0
cpd00034_e0,227,1,1,1000.0
cpd00036_e0,227,1,1,1000.0
cpd00048_e0,227,1,1,1000.0
cpd00051_e0,227,1,1,1000.0
cpd00054_e0,227,1,1,1000.0
cpd00058_e0,227,1,1,1000.0
cpd00063_e0,227,1,1,1000.0
cpd00067_e0,227,1,1,1000.0000061
cpd00085_e0,227,1,1,1000.0
cpd00099_e0,227,1,1,999.99999999
cpd00106_e0,227,1,1,1000.0
cpd00108_e0,227,1,1,1000.0
cpd00116_e0,227,1,1,1000.0
cpd00129_e0,227,1,1,1000.0
cpd00142_e0,227,1,1,1000.0
cpd00149_e0,227,1,1,1000.0
cpd00166_e0,227,1,1,1000.0
cpd00204_e0,227,1,1,3.1611524331000005e-13
cpd00205_e0,227,1,1,1000.0
cpd00229_e0,227,1,1,2.2412510538e-10
cpd00239_e0,227,1,1,999.99999998
cpd00254_e0,227,1,1,999.99999999
cpd00971_e0,227,1,1,999.99999998
cpd09695_e0,227,1,1,1000.0
cpd10515_e0,227,1,1,1000.0
cpd10516_e0,227,1,1,1000.0
cpd15380_e0,227,1,1,1000.0
tRNA[e],227,1,1,1.9376577374e-11
Cadmium[e],228,1,1,1000.0
HCO3[e],228,1,1,1000.0
Molybdenum[e],228,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],228,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],228,1,1,1.6920896319e-09
Selenate[e],228,1,1,1000.0
biomass[e],228,1,1,3.7632767061e-08
cpd00001_e0,228,1,1,1000.0
cpd00007_e0,228,1,1,1000.0
cpd00009_e0,228,1,1,1000.0
cpd00011_e0,228,1,1,1000.0
cpd00012_e0,228,1,1,1000.0
cpd00013_e0,228,1,1,999.99999968
cpd00025_e0,228,1,1,4.1335886735e-09
cpd00029_e0,228,1,1,1000.0
cpd00030_e0,228,1,1,1000.0
cpd00034_e0,228,1,1,1000.0
cpd00036_e0,228,1,1,1000.0
cpd00048_e0,228,1,1,1000.0
cpd00051_e0,228,1,1,1000.0
cpd00054_e0,228,1,1,1000.0
cpd00058_e0,228,1,1,1000.0
cpd00063_e0,228,1,1,1000.0
cpd00067_e0,228,1,1,1000.0000061
cpd00085_e0,228,1,1,1000.0
cpd00099_e0,228,1,1,999.99999999
cpd00106_e0,228,1,1,1000.0
cpd00108_e0,228,1,1,1000.0
cpd00116_e0,228,1,1,1000.0
cpd00129_e0,228,1,1,1000.0
cpd00142_e0,228,1,1,1000.0
cpd00149_e0,228,1,1,1000.0
cpd00166_e0,228,1,1,1000.0
cpd00204_e0,228,1,1,3.1611524331000005e-13
cpd00205_e0,228,1,1,1000.0
cpd00229_e0,228,1,1,2.2412510538e-10
cpd00239_e0,228,1,1,999.99999998
cpd00254_e0,228,1,1,999.99999999
cpd00971_e0,228,1,1,999.99999998
cpd09695_e0,228,1,1,1000.0
cpd10515_e0,228,1,1,1000.0
cpd10516_e0,228,1,1,1000.0
cpd15380_e0,228,1,1,1000.0
tRNA[e],228,1,1,1.9376577374e-11
Cadmium[e],229,1,1,1000.0
HCO3[e],229,1,1,1000.0
Molybdenum[e],229,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],229,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],229,1,1,1.6920896319e-09
Selenate[e],229,1,1,1000.0
biomass[e],229,1,1,3.7632767061e-08
cpd00001_e0,229,1,1,1000.0
cpd00007_e0,229,1,1,1000.0
cpd00009_e0,229,1,1,1000.0
cpd00011_e0,229,1,1,1000.0
cpd00012_e0,229,1,1,1000.0
cpd00013_e0,229,1,1,999.99999968
cpd00025_e0,229,1,1,4.1335886735e-09
cpd00029_e0,229,1,1,1000.0
cpd00030_e0,229,1,1,1000.0
cpd00034_e0,229,1,1,1000.0
cpd00036_e0,229,1,1,1000.0
cpd00048_e0,229,1,1,1000.0
cpd00051_e0,229,1,1,1000.0
cpd00054_e0,229,1,1,1000.0
cpd00058_e0,229,1,1,1000.0
cpd00063_e0,229,1,1,1000.0
cpd00067_e0,229,1,1,1000.0000061
cpd00085_e0,229,1,1,1000.0
cpd00099_e0,229,1,1,999.99999999
cpd00106_e0,229,1,1,1000.0
cpd00108_e0,229,1,1,1000.0
cpd00116_e0,229,1,1,1000.0
cpd00129_e0,229,1,1,1000.0
cpd00142_e0,229,1,1,1000.0
cpd00149_e0,229,1,1,1000.0
cpd00166_e0,229,1,1,1000.0
cpd00204_e0,229,1,1,3.1611524331000005e-13
cpd00205_e0,229,1,1,1000.0
cpd00229_e0,229,1,1,2.2412510538e-10
cpd00239_e0,229,1,1,999.99999998
cpd00254_e0,229,1,1,999.99999999
cpd00971_e0,229,1,1,999.99999998
cpd09695_e0,229,1,1,1000.0
cpd10515_e0,229,1,1,1000.0
cpd10516_e0,229,1,1,1000.0
cpd15380_e0,229,1,1,1000.0
tRNA[e],229,1,1,1.9376577374e-11
Cadmium[e],230,1,1,1000.0
HCO3[e],230,1,1,1000.0
Molybdenum[e],230,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],230,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],230,1,1,1.6920896319e-09
Selenate[e],230,1,1,1000.0
biomass[e],230,1,1,3.7632767061e-08
cpd00001_e0,230,1,1,1000.0
cpd00007_e0,230,1,1,1000.0
cpd00009_e0,230,1,1,1000.0
cpd00011_e0,230,1,1,1000.0
cpd00012_e0,230,1,1,1000.0
cpd00013_e0,230,1,1,999.99999968
cpd00025_e0,230,1,1,4.1335886735e-09
cpd00029_e0,230,1,1,1000.0
cpd00030_e0,230,1,1,1000.0
cpd00034_e0,230,1,1,1000.0
cpd00036_e0,230,1,1,1000.0
cpd00048_e0,230,1,1,1000.0
cpd00051_e0,230,1,1,1000.0
cpd00054_e0,230,1,1,1000.0
cpd00058_e0,230,1,1,1000.0
cpd00063_e0,230,1,1,1000.0
cpd00067_e0,230,1,1,1000.0000061
cpd00085_e0,230,1,1,1000.0
cpd00099_e0,230,1,1,999.99999999
cpd00106_e0,230,1,1,1000.0
cpd00108_e0,230,1,1,1000.0
cpd00116_e0,230,1,1,1000.0
cpd00129_e0,230,1,1,1000.0
cpd00142_e0,230,1,1,1000.0
cpd00149_e0,230,1,1,1000.0
cpd00166_e0,230,1,1,1000.0
cpd00204_e0,230,1,1,3.1611524331000005e-13
cpd00205_e0,230,1,1,1000.0
cpd00229_e0,230,1,1,2.2412510538e-10
cpd00239_e0,230,1,1,999.99999998
cpd00254_e0,230,1,1,999.99999999
cpd00971_e0,230,1,1,999.99999998
cpd09695_e0,230,1,1,1000.0
cpd10515_e0,230,1,1,1000.0
cpd10516_e0,230,1,1,1000.0
cpd15380_e0,230,1,1,1000.0
tRNA[e],230,1,1,1.9376577374e-11
Cadmium[e],231,1,1,1000.0
HCO3[e],231,1,1,1000.0
Molybdenum[e],231,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],231,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],231,1,1,1.6920896319e-09
Selenate[e],231,1,1,1000.0
biomass[e],231,1,1,3.7632767061e-08
cpd00001_e0,231,1,1,1000.0
cpd00007_e0,231,1,1,1000.0
cpd00009_e0,231,1,1,1000.0
cpd00011_e0,231,1,1,1000.0
cpd00012_e0,231,1,1,1000.0
cpd00013_e0,231,1,1,999.99999968
cpd00025_e0,231,1,1,4.1335886735e-09
cpd00029_e0,231,1,1,1000.0
cpd00030_e0,231,1,1,1000.0
cpd00034_e0,231,1,1,1000.0
cpd00036_e0,231,1,1,1000.0
cpd00048_e0,231,1,1,1000.0
cpd00051_e0,231,1,1,1000.0
cpd00054_e0,231,1,1,1000.0
cpd00058_e0,231,1,1,1000.0
cpd00063_e0,231,1,1,1000.0
cpd00067_e0,231,1,1,1000.0000061
cpd00085_e0,231,1,1,1000.0
cpd00099_e0,231,1,1,999.99999999
cpd00106_e0,231,1,1,1000.0
cpd00108_e0,231,1,1,1000.0
cpd00116_e0,231,1,1,1000.0
cpd00129_e0,231,1,1,1000.0
cpd00142_e0,231,1,1,1000.0
cpd00149_e0,231,1,1,1000.0
cpd00166_e0,231,1,1,1000.0
cpd00204_e0,231,1,1,3.1611524331000005e-13
cpd00205_e0,231,1,1,1000.0
cpd00229_e0,231,1,1,2.2412510538e-10
cpd00239_e0,231,1,1,999.99999998
cpd00254_e0,231,1,1,999.99999999
cpd00971_e0,231,1,1,999.99999998
cpd09695_e0,231,1,1,1000.0
cpd10515_e0,231,1,1,1000.0
cpd10516_e0,231,1,1,1000.0
cpd15380_e0,231,1,1,1000.0
tRNA[e],231,1,1,1.9376577374e-11
Cadmium[e],232,1,1,1000.0
HCO3[e],232,1,1,1000.0
Molybdenum[e],232,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],232,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],232,1,1,1.6920896319e-09
Selenate[e],232,1,1,1000.0
biomass[e],232,1,1,3.7632767061e-08
cpd00001_e0,232,1,1,1000.0
cpd00007_e0,232,1,1,1000.0
cpd00009_e0,232,1,1,1000.0
cpd00011_e0,232,1,1,1000.0
cpd00012_e0,232,1,1,1000.0
cpd00013_e0,232,1,1,999.99999968
cpd00025_e0,232,1,1,4.1335886735e-09
cpd00029_e0,232,1,1,1000.0
cpd00030_e0,232,1,1,1000.0
cpd00034_e0,232,1,1,1000.0
cpd00036_e0,232,1,1,1000.0
cpd00048_e0,232,1,1,1000.0
cpd00051_e0,232,1,1,1000.0
cpd00054_e0,232,1,1,1000.0
cpd00058_e0,232,1,1,1000.0
cpd00063_e0,232,1,1,1000.0
cpd00067_e0,232,1,1,1000.0000061
cpd00085_e0,232,1,1,1000.0
cpd00099_e0,232,1,1,999.99999999
cpd00106_e0,232,1,1,1000.0
cpd00108_e0,232,1,1,1000.0
cpd00116_e0,232,1,1,1000.0
cpd00129_e0,232,1,1,1000.0
cpd00142_e0,232,1,1,1000.0
cpd00149_e0,232,1,1,1000.0
cpd00166_e0,232,1,1,1000.0
cpd00204_e0,232,1,1,3.1611524331000005e-13
cpd00205_e0,232,1,1,1000.0
cpd00229_e0,232,1,1,2.2412510538e-10
cpd00239_e0,232,1,1,999.99999998
cpd00254_e0,232,1,1,999.99999999
cpd00971_e0,232,1,1,999.99999998
cpd09695_e0,232,1,1,1000.0
cpd10515_e0,232,1,1,1000.0
cpd10516_e0,232,1,1,1000.0
cpd15380_e0,232,1,1,1000.0
tRNA[e],232,1,1,1.9376577374e-11
Cadmium[e],233,1,1,1000.0
HCO3[e],233,1,1,1000.0
Molybdenum[e],233,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],233,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],233,1,1,1.6920896319e-09
Selenate[e],233,1,1,1000.0
biomass[e],233,1,1,3.7632767061e-08
cpd00001_e0,233,1,1,1000.0
cpd00007_e0,233,1,1,1000.0
cpd00009_e0,233,1,1,1000.0
cpd00011_e0,233,1,1,1000.0
cpd00012_e0,233,1,1,1000.0
cpd00013_e0,233,1,1,999.99999968
cpd00025_e0,233,1,1,4.1335886735e-09
cpd00029_e0,233,1,1,1000.0
cpd00030_e0,233,1,1,1000.0
cpd00034_e0,233,1,1,1000.0
cpd00036_e0,233,1,1,1000.0
cpd00048_e0,233,1,1,1000.0
cpd00051_e0,233,1,1,1000.0
cpd00054_e0,233,1,1,1000.0
cpd00058_e0,233,1,1,1000.0
cpd00063_e0,233,1,1,1000.0
cpd00067_e0,233,1,1,1000.0000061
cpd00085_e0,233,1,1,1000.0
cpd00099_e0,233,1,1,999.99999999
cpd00106_e0,233,1,1,1000.0
cpd00108_e0,233,1,1,1000.0
cpd00116_e0,233,1,1,1000.0
cpd00129_e0,233,1,1,1000.0
cpd00142_e0,233,1,1,1000.0
cpd00149_e0,233,1,1,1000.0
cpd00166_e0,233,1,1,1000.0
cpd00204_e0,233,1,1,3.1611524331000005e-13
cpd00205_e0,233,1,1,1000.0
cpd00229_e0,233,1,1,2.2412510538e-10
cpd00239_e0,233,1,1,999.99999998
cpd00254_e0,233,1,1,999.99999999
cpd00971_e0,233,1,1,999.99999998
cpd09695_e0,233,1,1,1000.0
cpd10515_e0,233,1,1,1000.0
cpd10516_e0,233,1,1,1000.0
cpd15380_e0,233,1,1,1000.0
tRNA[e],233,1,1,1.9376577374e-11
Cadmium[e],234,1,1,1000.0
HCO3[e],234,1,1,1000.0
Molybdenum[e],234,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],234,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],234,1,1,1.6920896319e-09
Selenate[e],234,1,1,1000.0
biomass[e],234,1,1,3.7632767061e-08
cpd00001_e0,234,1,1,1000.0
cpd00007_e0,234,1,1,1000.0
cpd00009_e0,234,1,1,1000.0
cpd00011_e0,234,1,1,1000.0
cpd00012_e0,234,1,1,1000.0
cpd00013_e0,234,1,1,999.99999968
cpd00025_e0,234,1,1,4.1335886735e-09
cpd00029_e0,234,1,1,1000.0
cpd00030_e0,234,1,1,1000.0
cpd00034_e0,234,1,1,1000.0
cpd00036_e0,234,1,1,1000.0
cpd00048_e0,234,1,1,1000.0
cpd00051_e0,234,1,1,1000.0
cpd00054_e0,234,1,1,1000.0
cpd00058_e0,234,1,1,1000.0
cpd00063_e0,234,1,1,1000.0
cpd00067_e0,234,1,1,1000.0000061
cpd00085_e0,234,1,1,1000.0
cpd00099_e0,234,1,1,999.99999999
cpd00106_e0,234,1,1,1000.0
cpd00108_e0,234,1,1,1000.0
cpd00116_e0,234,1,1,1000.0
cpd00129_e0,234,1,1,1000.0
cpd00142_e0,234,1,1,1000.0
cpd00149_e0,234,1,1,1000.0
cpd00166_e0,234,1,1,1000.0
cpd00204_e0,234,1,1,3.1611524331000005e-13
cpd00205_e0,234,1,1,1000.0
cpd00229_e0,234,1,1,2.2412510538e-10
cpd00239_e0,234,1,1,999.99999998
cpd00254_e0,234,1,1,999.99999999
cpd00971_e0,234,1,1,999.99999998
cpd09695_e0,234,1,1,1000.0
cpd10515_e0,234,1,1,1000.0
cpd10516_e0,234,1,1,1000.0
cpd15380_e0,234,1,1,1000.0
tRNA[e],234,1,1,1.9376577374e-11
Cadmium[e],235,1,1,1000.0
HCO3[e],235,1,1,1000.0
Molybdenum[e],235,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],235,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],235,1,1,1.6920896319e-09
Selenate[e],235,1,1,1000.0
biomass[e],235,1,1,3.7632767061e-08
cpd00001_e0,235,1,1,1000.0
cpd00007_e0,235,1,1,1000.0
cpd00009_e0,235,1,1,1000.0
cpd00011_e0,235,1,1,1000.0
cpd00012_e0,235,1,1,1000.0
cpd00013_e0,235,1,1,999.99999968
cpd00025_e0,235,1,1,4.1335886735e-09
cpd00029_e0,235,1,1,1000.0
cpd00030_e0,235,1,1,1000.0
cpd00034_e0,235,1,1,1000.0
cpd00036_e0,235,1,1,1000.0
cpd00048_e0,235,1,1,1000.0
cpd00051_e0,235,1,1,1000.0
cpd00054_e0,235,1,1,1000.0
cpd00058_e0,235,1,1,1000.0
cpd00063_e0,235,1,1,1000.0
cpd00067_e0,235,1,1,1000.0000061
cpd00085_e0,235,1,1,1000.0
cpd00099_e0,235,1,1,999.99999999
cpd00106_e0,235,1,1,1000.0
cpd00108_e0,235,1,1,1000.0
cpd00116_e0,235,1,1,1000.0
cpd00129_e0,235,1,1,1000.0
cpd00142_e0,235,1,1,1000.0
cpd00149_e0,235,1,1,1000.0
cpd00166_e0,235,1,1,1000.0
cpd00204_e0,235,1,1,3.1611524331000005e-13
cpd00205_e0,235,1,1,1000.0
cpd00229_e0,235,1,1,2.2412510538e-10
cpd00239_e0,235,1,1,999.99999998
cpd00254_e0,235,1,1,999.99999999
cpd00971_e0,235,1,1,999.99999998
cpd09695_e0,235,1,1,1000.0
cpd10515_e0,235,1,1,1000.0
cpd10516_e0,235,1,1,1000.0
cpd15380_e0,235,1,1,1000.0
tRNA[e],235,1,1,1.9376577374e-11
Cadmium[e],236,1,1,1000.0
HCO3[e],236,1,1,1000.0
Molybdenum[e],236,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],236,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],236,1,1,1.6920896319e-09
Selenate[e],236,1,1,1000.0
biomass[e],236,1,1,3.7632767061e-08
cpd00001_e0,236,1,1,1000.0
cpd00007_e0,236,1,1,1000.0
cpd00009_e0,236,1,1,1000.0
cpd00011_e0,236,1,1,1000.0
cpd00012_e0,236,1,1,1000.0
cpd00013_e0,236,1,1,999.99999968
cpd00025_e0,236,1,1,4.1335886735e-09
cpd00029_e0,236,1,1,1000.0
cpd00030_e0,236,1,1,1000.0
cpd00034_e0,236,1,1,1000.0
cpd00036_e0,236,1,1,1000.0
cpd00048_e0,236,1,1,1000.0
cpd00051_e0,236,1,1,1000.0
cpd00054_e0,236,1,1,1000.0
cpd00058_e0,236,1,1,1000.0
cpd00063_e0,236,1,1,1000.0
cpd00067_e0,236,1,1,1000.0000061
cpd00085_e0,236,1,1,1000.0
cpd00099_e0,236,1,1,999.99999999
cpd00106_e0,236,1,1,1000.0
cpd00108_e0,236,1,1,1000.0
cpd00116_e0,236,1,1,1000.0
cpd00129_e0,236,1,1,1000.0
cpd00142_e0,236,1,1,1000.0
cpd00149_e0,236,1,1,1000.0
cpd00166_e0,236,1,1,1000.0
cpd00204_e0,236,1,1,3.1611524331000005e-13
cpd00205_e0,236,1,1,1000.0
cpd00229_e0,236,1,1,2.2412510538e-10
cpd00239_e0,236,1,1,999.99999998
cpd00254_e0,236,1,1,999.99999999
cpd00971_e0,236,1,1,999.99999998
cpd09695_e0,236,1,1,1000.0
cpd10515_e0,236,1,1,1000.0
cpd10516_e0,236,1,1,1000.0
cpd15380_e0,236,1,1,1000.0
tRNA[e],236,1,1,1.9376577374e-11
Cadmium[e],237,1,1,1000.0
HCO3[e],237,1,1,1000.0
Molybdenum[e],237,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],237,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],237,1,1,1.6920896319e-09
Selenate[e],237,1,1,1000.0
biomass[e],237,1,1,3.7632767061e-08
cpd00001_e0,237,1,1,1000.0
cpd00007_e0,237,1,1,1000.0
cpd00009_e0,237,1,1,1000.0
cpd00011_e0,237,1,1,1000.0
cpd00012_e0,237,1,1,1000.0
cpd00013_e0,237,1,1,999.99999968
cpd00025_e0,237,1,1,4.1335886735e-09
cpd00029_e0,237,1,1,1000.0
cpd00030_e0,237,1,1,1000.0
cpd00034_e0,237,1,1,1000.0
cpd00036_e0,237,1,1,1000.0
cpd00048_e0,237,1,1,1000.0
cpd00051_e0,237,1,1,1000.0
cpd00054_e0,237,1,1,1000.0
cpd00058_e0,237,1,1,1000.0
cpd00063_e0,237,1,1,1000.0
cpd00067_e0,237,1,1,1000.0000061
cpd00085_e0,237,1,1,1000.0
cpd00099_e0,237,1,1,999.99999999
cpd00106_e0,237,1,1,1000.0
cpd00108_e0,237,1,1,1000.0
cpd00116_e0,237,1,1,1000.0
cpd00129_e0,237,1,1,1000.0
cpd00142_e0,237,1,1,1000.0
cpd00149_e0,237,1,1,1000.0
