id	name	equation	equation_with_names	lower_bound	upper_bound	gene_reaction_rule	subsystem
rxn00678_c0	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase [c0]	cpd00020_c0 + cpd00519_c0 <=> cpd00032_c0 + cpd00086_c0	Pyruvate + D-methylmalonyl-CoA [c0] <=> Oxaloacetate + Propionyl-CoA	-1000.0	1000.0	WP_049587671.1	
rxn00717_c0	Cytosine aminohydrolase [c0]	cpd00001_c0 + cpd00067_c0 + cpd00307_c0 --> cpd00013_c0 + cpd00092_c0	H2O + H+ + Cytosine --> NH3 + Uracil	0.0	1000.0	WP_049585992.1	
rxn00719_c0	5,6-Dihydrouracil:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd00337_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00092_c0	NAD + Hydrouracil [c0] <=> NADH + H+ + Uracil	-1000.0	1000.0	WP_012519580.1	
rxn00797_c0	Uridine ribohydrolase [c0]	cpd00001_c0 + cpd00249_c0 <=> cpd00092_c0 + cpd00105_c0	H2O + Uridine <=> Uracil + D-Ribose	-1000.0	1000.0	WP_014977204.1	
rxn00810_c0	D-Galactose:NAD+ 1-oxidoreductase [c0]	cpd00003_c0 + cpd00108_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd02143_c0	NAD + Galactose <=> NADH + H+ + D-Galactono-1,4-lactone [c0]	-1000.0	1000.0	WP_049586810.1	
rxn00856_c0	putrescine:2-oxoglutarate aminotransferase [c0]	cpd00024_c0 + cpd00118_c0 <=> cpd00023_c0 + cpd00434_c0	2-Oxoglutarate + Putrescine <=> L-Glutamate + 4-Aminobutanal	-1000.0	1000.0	WP_049588781.1	
rxn00869_c0	butanal:NAD+ oxidoreductase (CoA-acylating) [c0]	cpd00003_c0 + cpd00010_c0 + cpd01011_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00120_c0	NAD + CoA + Butanal [c0] <=> NADH + H+ + Butyryl-CoA	-1000.0	1000.0	WP_049588588.1	
rxn00871_c0	butanoyl-CoA:phosphate butanoyltransferase [c0]	cpd00009_c0 + cpd00120_c0 <=> cpd00010_c0 + cpd01662_c0	Phosphate + Butyryl-CoA <=> CoA + Butanoylphosphate [c0]	-1000.0	1000.0	WP_049586784.1	
rxn00873_c0	Butanoate:CoA ligase (AMP-forming) [c0]	cpd00002_c0 + cpd00010_c0 + cpd00211_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00120_c0	ATP + CoA + Butyrate --> PPi + AMP + H+ + Butyryl-CoA	0.0	1000.0	WP_049586975.1	
rxn00926_c0	Adenine aminohydrolase [c0]	cpd00001_c0 + cpd00067_c0 + cpd00128_c0 <=> cpd00013_c0 + cpd00226_c0	H2O + H+ + Adenine <=> NH3 + HYXN	-1000.0	1000.0	WP_049588809.1	
rxn00985_c0	ATP:propanoate phosphotransferase [c0]	cpd00002_c0 + cpd00141_c0 <=> cpd00008_c0 + cpd01844_c0	ATP + Propionate <=> ADP + Propionyl phosphate	-1000.0	1000.0	WP_049586785.1	
rxn00997_c0	Phenyllactate:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd03331_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00143_c0	NAD + Phenyllactate [c0] <=> NADH + H+ + Phenylpyruvate	-1000.0	1000.0	WP_049586233.1	
rxn01041_c0	D-xylose:NAD+ 1-oxidoreductase [c0]	cpd00003_c0 + cpd00154_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd01527_c0	NAD + Xylose <=> NADH + H+ + D-Xylonolactone [c0]	-1000.0	1000.0	WP_049588500.1	
rxn01042_c0	D-xylose:NADP+ 1-oxidoreductase [c0]	cpd00006_c0 + cpd00154_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd01782_c0	NADP + Xylose <=> NADPH + H+ + D-Xylono-1,4-lactone [c0]	-1000.0	1000.0	WP_049588174.1	
rxn01079_c0	L-Gulonate:NADP+ 6-oxidoreductase [c0]	cpd00006_c0 + cpd00594_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00164_c0	NADP + Gulonate [c0] <=> NADPH + H+ + Glucuronate	-1000.0	1000.0	WP_080986362.1	
rxn01121_c0	D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming) [c0]	cpd00222_c0 --> cpd00001_c0 + cpd00176_c0	GLCN --> H2O + 2-keto-3-deoxygluconate	0.0	1000.0	WP_014975676.1	
rxn01141_c0	N,N-Dimethylglycine:oxygen oxidoreductase (demethylating) [c0]	cpd00001_c0 + cpd00007_c0 + cpd00756_c0 --> cpd00025_c0 + cpd00055_c0 + cpd00183_c0	H2O + O2 + Dimethylglycine [c0] --> H2O2 + Formaldehyde + Sarcosine [c0]	0.0	1000.0	WP_014948660.1	
rxn01199_c0	ATP:D-xylulose 5-phosphotransferase [c0]	cpd00002_c0 + cpd00259_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00198_c0	ATP + D-Lyxulose [c0] <=> ADP + H+ + D-Xylulose5-phosphate	-1000.0	1000.0	WP_049588438.1	
rxn01204_c0	4-aminobutanoate:2-oxoglutarate aminotransferase [c0]	cpd00024_c0 + cpd00281_c0 <=> cpd00023_c0 + cpd00199_c0	2-Oxoglutarate + GABA <=> L-Glutamate + 4-Oxobutanoate	-1000.0	1000.0	WP_049588781.1	
rxn01355_c0	Propanoyl-CoA:carbon-dioxide ligase (ADP-forming) [c0]	cpd00002_c0 + cpd00086_c0 + cpd00242_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00519_c0	ATP + Propionyl-CoA + H2CO3 --> ADP + Phosphate + H+ + D-methylmalonyl-CoA [c0]	0.0	1000.0	WP_049586521.1	
rxn01366_c0	Uridine:phosphate alpha-D-ribosyltransferase [c0]	cpd00009_c0 + cpd00249_c0 <=> cpd00092_c0 + cpd00475_c0	Phosphate + Uridine <=> Uracil + Ribose 1-phosphate [c0]	-1000.0	1000.0	WP_014948660.1	
rxn01391_c0	L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming) [c0]	cpd00003_c0 + cpd00417_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00261_c0	NAD + L-Lyxitol [c0] <=> NADH + H+ + L-Lyxulose	-1000.0	1000.0	WP_049587537.1	
rxn01392_c0	Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming) [c0]	cpd00006_c0 + cpd00306_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00261_c0	NADP + Xylitol [c0] <=> NADPH + H+ + L-Lyxulose	-1000.0	1000.0	WP_014949725.1	
rxn01393_c0	3-Dehydro-L-gulonate carboxy-lyase [c0]	cpd00067_c0 + cpd00473_c0 <=> cpd00011_c0 + cpd00261_c0	H+ + 3-Dehydro-L-gulonate [c0] <=> CO2 + L-Lyxulose	-1000.0	1000.0	WP_049588438.1	
rxn01423_c0	L-2-aminoadipate:2-oxoglutarate aminotransferase [c0]	cpd00024_c0 + cpd00705_c0 <=> cpd00023_c0 + cpd00269_c0	2-Oxoglutarate + L-2-Aminoadipate [c0] <=> L-Glutamate + 2-Oxoadipate [c0]	-1000.0	1000.0	WP_049588781.1	
rxn01439_c0	ATP:D-glucosamine 6-phosphotransferase [c0]	cpd00002_c0 + cpd00276_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00288_c0	ATP + D-Glucosamine [c0] <=> ADP + H+ + D-Glucosamine phosphate	-1000.0	1000.0	WP_049585926.1	
rxn01505_c0	N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase [c0]	cpd00293_c0 <=> cpd02611_c0	N-Acetyl-D-glucosamine 6-phosphate <=> N-Acetyl-D-glucosamine1-phosphate	-1000.0	1000.0	WP_049587867.1	
rxn01523_c0	Urate:oxygen oxidoreductase [c0]	cpd00001_c0 + cpd00007_c0 + cpd00300_c0 --> cpd00025_c0 + cpd08625_c0	H2O + O2 + Urate --> H2O2 + 5-Hydroxyisourate	0.0	1000.0	WP_049588800.1	
rxn01548_c0	guanosine:phosphate alpha-D-ribosyltransferase [c0]	cpd00207_c0 + cpd00475_c0 --> cpd00009_c0 + cpd00311_c0	Guanine + Ribose 1-phosphate [c0] --> Phosphate + Guanosine	0.0	1000.0	WP_014948660.1	
rxn01630_c0	5-Aminopentanamide amidohydrolase [c0]	cpd00001_c0 + cpd00729_c0 --> cpd00013_c0 + cpd00339_c0	H2O + 5-Aminopentanamide [c0] --> NH3 + 5-Aminopentanoate	0.0	1000.0	WP_014949262.1	
rxn01631_c0	5-Aminopentanoate:2-oxoglutarate aminotransferase [c0]	cpd00024_c0 + cpd00339_c0 <=> cpd00023_c0 + cpd02089_c0	2-Oxoglutarate + 5-Aminopentanoate <=> L-Glutamate + 5-Oxopentanoate [c0]	-1000.0	1000.0	WP_049588781.1	
rxn01828_c0	L-Arabinonate hydro-lyase [c0]	cpd00427_c0 --> cpd00001_c0 + cpd00520_c0	L-Arabinonate [c0] --> H2O + 2-Dehydro-3-deoxy-L-pentonate [c0]	0.0	1000.0	WP_014977810.1	
rxn01857_c0	D-Altronate:NAD+ 3-oxidoreductase [c0]	cpd00003_c0 + cpd00608_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00437_c0	NAD + D-Altronate <=> NADH + H+ + D-Tagaturonate	-1000.0	1000.0	WP_049589016.1	
rxn01913_c0	L-Gulonate:NAD+ 3-oxidoreductase [c0]	cpd00003_c0 + cpd00594_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00473_c0	NAD + Gulonate [c0] <=> NADH + H+ + 3-Dehydro-L-gulonate [c0]	-1000.0	1000.0		
rxn02107_c0	salicylaldehyde:NAD+ oxidoreductase [c0]	cpd00001_c0 + cpd00003_c0 + cpd03709_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00599_c0	H2O + NAD + Salicylaldehyde [c0] <=> NADH + 2.0 H+ + SALC [c0]	-1000.0	1000.0	WP_014950281.1 or WP_049588355.1 or WP_049585722.1	
rxn02125_c0	naphthalene,NADH:oxygen oxidoreductase (1,2-hydroxylating) [c0]	cpd00004_c0 + cpd00007_c0 + cpd00067_c0 + cpd00618_c0 --> cpd00003_c0 + cpd02646_c0	NADH + O2 + H+ + Naphthalene [c0] --> NAD + cis-1,2-Dihydronaphthalene-1,2-diol [c0]	0.0	1000.0	WP_049588594.1	
rxn02169_c0	Glutaconyl-1-CoA carboxy-lyase [c0]	cpd00067_c0 + cpd01599_c0 --> cpd00011_c0 + cpd00650_c0	H+ + Glutaconyl-1-CoA [c0] --> CO2 + Crotonyl-CoA	0.0	1000.0	WP_049586521.1	
rxn02229_c0	3-Mercaptopyruvate:cyanide sulfurtransferase [c0]	cpd00081_c0 + cpd00706_c0 <=> cpd00020_c0 + cpd00268_c0	Sulfite + Mercaptopyruvate <=> Pyruvate + H2S2O3	-1000.0	1000.0	WP_049588222.1 or WP_014948070.1	
rxn02235_c0	propane-1,3-diol:NAD+ 1-oxidoreductase [c0]	cpd00003_c0 + cpd01618_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00714_c0	NAD + 1,3-Propanediol [c0] <=> NADH + H+ + 3-Hydroxypropanal [c0]	-1000.0	1000.0	WP_049587342.1 or WP_049586860.1	
rxn02319_c0	ATP:L-fuculose 1-phosphotransferase [c0]	cpd00002_c0 + cpd01186_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00806_c0	ATP + L-Fuculose [c0] <=> ADP + H+ + L-Fuculose1-phosphate [c0]	-1000.0	1000.0	WP_049588438.1	
rxn02675_c0	L-rhamno-1,4-lactone lactonohydrolase [c0]	cpd00001_c0 + cpd01916_c0 <=> cpd00067_c0 + cpd01328_c0	H2O + L-Rhamno-1,4-lactone [c0] <=> H+ + L-Rhamnonate [c0]	-1000.0	1000.0	WP_049587022.1	
rxn02676_c0	L-Rhamnonate hydro-lyase [c0]	cpd01328_c0 --> cpd00001_c0 + cpd02467_c0	L-Rhamnonate [c0] --> H2O + 2-Dehydro-3-deoxy-L-rhamnonate [c0]	0.0	1000.0	WP_014975676.1	
rxn02767_c0	Formylkynurenine hydrolase [c0]	cpd00001_c0 + cpd01749_c0 --> cpd00035_c0 + cpd00067_c0 + cpd03364_c0	H2O + N-Formylkynurenine --> L-Alanine + H+ + Formylanthranilate [c0]	0.0	1000.0	WP_080986392.1	
rxn02770_c0	L-Rhamnofuranose:NAD+ 1-oxidoreductase [c0]	cpd00003_c0 + cpd01607_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd01916_c0	NAD + L-Rhamnofuranose [c0] <=> NADH + H+ + L-Rhamno-1,4-lactone [c0]	-1000.0	1000.0	WP_014976326.1	
rxn02782_c0	2,5-Dihydro-5-oxofuran-2-acetate lyase (decyclizing) [c0]	cpd02536_c0 <=> cpd00067_c0 + cpd01630_c0	Muconolactone [c0] <=> H+ + cis,cis-Muconate [c0]	-1000.0	1000.0	WP_014975676.1	
rxn02850_c0	(+/-)-trans-acenaphthene-1,2-diol:NADP+ oxidoreductase [c0]	2.0 cpd00006_c0 + cpd02564_c0 <=> 2.0 cpd00005_c0 + 2.0 cpd00067_c0 + cpd01816_c0	2.0 NADP + (+/-)-trans-Acenaphthene-1,2-diol [c0] <=> 2.0 NADPH + 2.0 H+ + Acenaphthoquinone [c0]	-1000.0	1000.0	WP_049586522.1	
rxn02877_c0	cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase [c0]	cpd00003_c0 + cpd02646_c0 --> cpd00004_c0 + cpd00067_c0 + cpd01932_c0	NAD + cis-1,2-Dihydronaphthalene-1,2-diol [c0] --> NADH + H+ + 1,2-Naphthalenediol [c0]	0.0	1000.0	WP_014949228.1	
rxn03641_c0	acetyl-CoA: 4-hydroxybutanoate CoA transferase [c0]	cpd00022_c0 + cpd00728_c0 <=> cpd00029_c0 + cpd07946_c0	Acetyl-CoA + 4-Hydroxybutanoate [c0] <=> Acetate + 4-Hydroxybutyryl-CoA [c0]	-1000.0	1000.0	WP_014947829.1	
rxn03644_c0	D-arabino-hex-3-ulose-6-phosphate isomerase [c0]	cpd03583_c0 <=> cpd00072_c0	D-arabino-6-Phospho-hex-3-ulose [c0] <=> D-fructose-6-phosphate	-1000.0	1000.0	WP_049588761.1	
rxn03885_c0	D-mannonate hydro-lyase [c0]	cpd00403_c0 --> cpd00001_c0 + cpd00176_c0	D-Mannonate --> H2O + 2-keto-3-deoxygluconate	0.0	1000.0	WP_014975676.1	
rxn03886_c0	D-sorbitol-6-phosphate:NAD 2-oxidoreductase [c0]	cpd00003_c0 + cpd00491_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00072_c0	NAD + D-glucitol 6-phosphate [c0] <=> NADH + H+ + D-fructose-6-phosphate	-1000.0	1000.0	WP_014976326.1	
rxn03897_c0	R05621 [c0]	cpd00004_c0 + cpd00007_c0 + cpd00067_c0 + cpd00153_c0 --> cpd00003_c0 + cpd03762_c0	NADH + O2 + H+ + Benzoate --> NAD + cis-1,2-dihydroxybenzoate [c0]	0.0	1000.0	WP_049588594.1	
rxn04456_c0	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [c0]	cpd09027_c0 --> cpd00011_c0 + cpd01092_c0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate --> CO2 + Allantoin	0.0	1000.0	WP_049588802.1	
rxn04604_c0	R06789 [c0]	cpd00001_c0 + cpd09255_c0 --> cpd00067_c0 + cpd00106_c0 + cpd00461_c0	H2O + 2-Hydroxy-6-ketononatrienedioate [c0] --> H+ + Fumarate + 2-Hydroxy-2,4-pentadienoate [c0]	0.0	1000.0	WP_049588590.1	
rxn04943_c0	L-iditol:NAD+ 2-oxidoreductase [c0]	cpd00003_c0 + cpd01066_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00212_c0	NAD + L-Iditol [c0] <=> NADH + H+ + L-Sorbose [c0]	-1000.0	1000.0	WP_049587537.1	
rxn05109_c0	R07399 [c0]	cpd00001_c0 + cpd00020_c0 + cpd00022_c0 --> cpd00010_c0 + cpd00067_c0 + cpd01700_c0	H2O + Pyruvate + Acetyl-CoA --> CoA + H+ + D-Citramalate [c0]	0.0	1000.0	WP_049585950.1	
rxn05124_c0	R07415 [c0]	cpd00001_c0 + cpd00007_c0 + cpd11340_c0 --> cpd00013_c0 + cpd00025_c0 + cpd11341_c0	H2O + O2 + gamma-L-Glutamylputrescine [c0] --> NH3 + H2O2 + gamma-glutamyl-gamma-butyraldehyde [c0]	0.0	1000.0	WP_049588112.1	
rxn09174_c0	Propanoyl-CoA: succinate CoA-transferase [c0]	cpd00036_c0 + cpd00086_c0 <=> cpd00078_c0 + cpd00141_c0	Succinate + Propionyl-CoA <=> Succinyl-CoA + Propionate	-1000.0	1000.0	WP_014947829.1	
rxn10852_c0	6-phospho-beta-galactosidase [c0]	cpd00001_c0 + cpd03194_c0 <=> cpd00027_c0 + cpd00818_c0	H2O + Lactose-6-phosphate [c0] <=> D-Glucose + 6-Phospho-D-galactose [c0]	-1000.0	1000.0	WP_049586389.1	
rxn11551_c0	galactitol:NAD+ 1-oxidoreductase [c0]	cpd00004_c0 + cpd00067_c0 + cpd00108_c0 <=> cpd00003_c0 + cpd01171_c0	NADH + H+ + Galactose <=> NAD + Dulcose [c0]	-1000.0	1000.0	WP_039225720.1	
rxn12147_c0	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [c0]	cpd00067_c0 + cpd16540_c0 --> cpd00001_c0 + cpd02631_c0	H+ + 5-Deoxy glucuronic acid [c0] --> H2O + D-2,3-Diketo-4-deoxy-epi-inositol [c0]	0.0	1000.0	WP_049588309.1	
rxn14044_c0	L-fucose:NADP+ 1-oxidoreductase [c0]	cpd00006_c0 + cpd00751_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd18011_c0	NADP + L-Fucose [c0] <=> NADPH + H+ + L-Fucono-1,5-lactone [c0]	-1000.0	1000.0	WP_014976326.1	
rxn14229_c0	sn-glycerol 3-phosphate:quinone oxidoreductase [c0]	cpd00080_c0 + cpd00364_c0 <=> cpd00095_c0 + cpd00415_c0	Glycerol-3-phosphate + Chinone [c0] <=> Glycerone-phosphate + Quinol [c0]	-1000.0	1000.0	WP_049588435.1	
rxn15167_c0	L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming) [c0]	cpd00054_c0 + cpd00135_c0 <=> cpd00001_c0 + cpd19019_c0	L-Serine + Homocysteine <=> H2O + L-Cystathionine	-1000.0	1000.0	WP_049588866.1	
rxn15334_c0	(S)(+)-Allantoin amidohydrolase [c0]	cpd00001_c0 + cpd19020_c0 --> cpd00067_c0 + cpd00388_c0	H2O + (S)(+)-Allantoin --> H+ + Allantoate	0.0	1000.0	WP_049588806.1	
rxn15373_c0	(R)-Acetoin:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd19008_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00551_c0	NAD + (R)-Acetoin [c0] <=> NADH + H+ + Diacetyl [c0]	-1000.0	1000.0	WP_049587537.1	
rxn16800_c0	scyllo-inositol:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd03669_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00524_c0	NAD + scyllo-Inositol [c0] <=> NADH + H+ + 2-Inosose [c0]	-1000.0	1000.0	WP_049588174.1	
rxn21034_c0	3,4-dihydroxybenzoate---[aryl-carrier protein] ligase [c0]	cpd00018_c0 + cpd00067_c0 + cpd22084_c0 --> cpd22964_c0 + cpd27257_c0	AMP + H+ + 3,4-Dihydroxybenzoyl-[aryl-carrier protein] [c0] --> 3,4-dihydroxybenzoate-adenylate [c0] + Aryl-carrier protein [c0]	0.0	1000.0	WP_049586326.1	
rxn21038_c0	rxn21038 [c0]	cpd00002_c0 + cpd00137_c0 + cpd00264_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd22967_c0	ATP + Citrate + Spermidine --> PPi + AMP + 2.0 H+ + N-citryl-spermidine [c0]	0.0	1000.0	WP_049586310.1	
rxn21039_c0	rxn21039 [c0]	cpd00002_c0 + cpd00264_c0 + cpd22967_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd22968_c0	ATP + Spermidine + N-citryl-spermidine [c0] --> PPi + AMP + 2.0 H+ + N8,N'8-citryl-bis(spermidine) [c0]	0.0	1000.0	WP_049586324.1	
rxn21040_c0	rxn21040 [c0]	cpd22084_c0 + cpd22968_c0 --> cpd00067_c0 + cpd22969_c0 + cpd27257_c0	3,4-Dihydroxybenzoyl-[aryl-carrier protein] [c0] + N8,N'8-citryl-bis(spermidine) [c0] --> H+ + N1-(3,4-dihydroxybenzoyl)-N8,N'8-citryl-bis(spermidine) [c0] + Aryl-carrier protein [c0]	0.0	1000.0	WP_049586329.1	
rxn21430_c0	(S)-ureidoglycine:glyoxylate aminotransferase [c0]	cpd00040_c0 + cpd01419_c0 --> cpd00033_c0 + cpd00596_c0	Glyoxalate + Ureidoglycine --> Glycine + Oxalurate [c0]	0.0	1000.0	WP_049588842.1	
rxn22385_c0	L-2-keto-3-deoxyrhamnoate 4-dehydrogenase [c0]	cpd00003_c0 + cpd02467_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd23713_c0	NAD + 2-Dehydro-3-deoxy-L-rhamnonate [c0] <=> NADH + H+ + L-2,4-diketo-3-deoxyrhamnonate [c0]	-1000.0	1000.0	WP_014976326.1	
rxn35676_c0	3-Ketoglucosidase [c0]	cpd00001_c0 + cpd03412_c0 <=> cpd00082_c0 + cpd22007_c0	H2O + 3-Ketosucrose [c0] <=> D-Fructose + 3-dehydro-alpha-D-glucose [c0]	-1000.0	1000.0	WP_024015575.1	
rxn40431_c0	L-fucono-1,5-lactone lactonohydrolase [c0]	cpd00001_c0 + cpd18011_c0 <=> cpd00067_c0 + cpd01185_c0	H2O + L-Fucono-1,5-lactone [c0] <=> H+ + L-Fuconate [c0]	-1000.0	1000.0	WP_049587022.1	
rxn44001_c0	5-keto-L-gluconate epimerase [c0]	cpd34961_c0 <=> cpd00437_c0	5-dehydro-L-gluconate [c0] <=> D-Tagaturonate	-1000.0	1000.0	WP_049588908.1	
rxn46031_c0	Phloretate:FAD 2,3-oxidoreductase [c0]	cpd00015_c0 + cpd00067_c0 + cpd01202_c0 <=> cpd00604_c0 + cpd00982_c0	FAD + H+ + Phloretate [c0] <=> 4-Coumarate [c0] + FADH2	-1000.0	1000.0	WP_039227752.1	
ureidogly_carbamoyl_xfer	Ureidoglycine carbamoyltransferase [c0]	cpd00009_c0 + cpd00067_c0 + cpd00388_c0 <=> cpd00146_c0 + cpd01419_c0	Phosphate + H+ + Allantoate <=> Carbamoylphosphate + Ureidoglycine	-1000.0	1000.0	WP_049589092.1	
rxn01125_c0	2-Dehydro-3-deoxy-D-gluconate:NADP+ 6-oxidoreductase [c0]	cpd00006_c0 + cpd00176_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd02728_c0	NADP + 2-keto-3-deoxygluconate <=> NADPH + H+ + (4S,5S)-4,5-Dihydroxy-2,6-dioxohexanoate [c0]	-1000.0	1000.0	WP_049588500.1	
rxn02429_c0	ATP:2-dehydro-3-deoxy-galactonokinase [c0]	cpd00002_c0 + cpd00894_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00945_c0	ATP + 2-Dehydro-3-deoxy-D-galactonate [c0] <=> ADP + H+ + 2-Dehydro-3-deoxy-D-galactonate 6-phosphate	-1000.0	1000.0	WP_049588496.1	
rxn03042_c0	4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate lyase [c0]	cpd03648_c0 --> 2.0 cpd02508_c0	4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate [c0] --> 2.0 5-Dehydro-4-deoxy-D-glucuronate	0.0	1000.0	WP_197047980.1	
rxn04600_c0	(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd09253_c0 --> cpd00004_c0 + cpd00067_c0 + cpd09254_c0	NAD + cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol [c0] --> NADH + H+ + 2,3-dihydroxicinnamic acid [c0]	0.0	1000.0	WP_014949228.1	
rxn40432_c0	2-dehydro-3-deoxy-L-fuconate:NAD+ 4-oxidoreductase [c0]	cpd00003_c0 + cpd02387_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd23713_c0	NAD + 2-Dehydro-3-deoxy-L-fuconate [c0] <=> NADH + H+ + L-2,4-diketo-3-deoxyrhamnonate [c0]	-1000.0	1000.0	WP_049587021.1	
rxn05122_c0	Galacturan 1,4-alpha-galacturonidase [c0]	cpd00001_c0 + cpd01532_c0 <=> 2.0 cpd00280_c0	H2O + Digalacturonate [c0] <=> 2.0 D-Galacturonate	-1000.0	1000.0	WP_049587907.1	
rxn05126_c0	4-(gamma-L-glutamylamino)butanal:NAD+ oxidoreductase [c0]	cpd00001_c0 + cpd00003_c0 + cpd11341_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd11408_c0	H2O + NAD + gamma-glutamyl-gamma-butyraldehyde [c0] <=> NADH + 2.0 H+ + gamma-Glutamyl-GABA [c0]	-1000.0	1000.0	WP_014950281.1 or WP_049588355.1	
rxn05127_c0	4-(gamma-L-glutamylamino)butanal:NADP+ oxidoreductase [c0]	cpd00001_c0 + cpd00006_c0 + cpd11341_c0 <=> cpd00005_c0 + 2.0 cpd00067_c0 + cpd11408_c0	H2O + NADP + gamma-glutamyl-gamma-butyraldehyde [c0] <=> NADPH + 2.0 H+ + gamma-Glutamyl-GABA [c0]	-1000.0	1000.0	WP_014950281.1	
rxn08762_c0	K(+)-importing ATPase	cpd00001_c0 + cpd00002_c0 + cpd00205_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00205_c0	H2O + ATP + K+ [e0] --> ADP + Phosphate + H+ + K+	0.0	1000.0	WP_014975926.1 and WP_080752378.1 and WP_014948678.1 and WP_014978627.1 and WP_039233285.1	
rxn00932_c0	L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating)	cpd00007_c0 + cpd00024_c0 + cpd00129_c0 --> cpd00011_c0 + cpd00036_c0 + cpd00851_c0	O2 + 2-Oxoglutarate + L-Proline --> CO2 + Succinate + trans-4-hydroxy-L-proline [c0]	0.0	1000.0	WP_049587685.1	
isc_split	Oxidative cleavage of 4Fe4S by sufA	cpd00007_c0 + 8.0 cpd00067_c0 + 2.0 cpd24682_c0 --> 2.0 cpd00001_c0 + 4.0 cpd00239_c0 + 4.0 cpd10516_c0 + 2.0 cpd24604_c0	O2 + 8.0 H+ + 2.0 4Fe4S iron-sulfur cluster --> 2.0 H2O + 4.0 Bisulfide (HS-) + 4.0 fe3 + 2.0 2Fe2S iron-sulfur cluster	0.0	1000.0	WP_014979828.1	
rxn01305_c0	1,2-Ethanediol:NAD+ oxidoreductase [c0]	cpd00004_c0 + cpd00067_c0 + cpd00229_c0 <=> cpd00003_c0 + cpd00992_c0	NADH + H+ + Glycolaldehyde <=> NAD + 1,2-Ethanediol [c0]	-1000.0	1000.0	WP_049587342.1 or WP_049586860.1	
rxn43611_c0	1,2-Ethanediol:NADP+ oxidoreductase [c0]	cpd00005_c0 + cpd00067_c0 + cpd00229_c0 <=> cpd00006_c0 + cpd00992_c0	NADPH + H+ + Glycolaldehyde <=> NADP + 1,2-Ethanediol [c0]	-1000.0	1000.0	WP_049587342.1 or WP_080986362.1 or WP_049588854.1	
