,source,target
5254,rxn01361_c0,rxn10122_c0
5255,rxn01361_c0,rxn01418_c0
5256,rxn01361_c0,rxn00500_c0
5257,rxn01361_c0,rxn00510_c0
5258,rxn01361_c0,rxn00105_c0
5259,rxn09114_c0,rxn08798_c0
5260,rxn09114_c0,rxn08821_c0
5261,rxn09114_c0,rxn08548_c0
5262,rxn09114_c0,rxn00368_c0
5263,rxn09114_c0,rxn08800_c0
5264,rxn09114_c0,rxn09207_c0
5265,rxn09114_c0,rxn09209_c0
5266,rxn09114_c0,rxn08820_c0
5267,rxn09114_c0,rxn09210_c0
5268,rxn09114_c0,rxn08668_c0
5269,rxn09114_c0,rxn08819_c0
5270,rxn09114_c0,rxn10262_c0
5271,rxn09114_c0,rxn09107_c0
5272,rxn09114_c0,rxn10231_c0
5273,rxn09114_c0,rxn10264_c0
5274,rxn09114_c0,rxn09111_c0
5275,rxn09114_c0,rxn10226_c0
5276,rxn09114_c0,rxn10228_c0
5277,rxn09114_c0,rxn09208_c0
5278,rxn09114_c0,rxn08799_c0
5279,rxn09114_c0,rxn00758_c0
5280,rxn09114_c0,rxn01128_c0
5281,rxn09114_c0,rxn00611_c0
5282,rxn09114_c0,rxn08797_c0
5283,rxn09114_c0,rxn08546_c0
5284,rxn09114_c0,rxn01510_c0
5285,rxn09114_c0,rxn03910_c0
5286,rxn09114_c0,rxn03439_c0
5287,rxn09114_c0,rxn09206_c0
5288,rxn09114_c0,rxn00612_c0
5289,rxn09114_c0,rxn09211_c0
5290,rxn09114_c0,rxn09205_c0
5291,rxn09114_c0,rxn10263_c0
5292,rxn09114_c0,rxn09112_c0
5293,rxn09114_c0,rxn08822_c0
5294,rxn09114_c0,rxn10229_c0
5295,rxn09114_c0,rxn10259_c0
5296,rxn09114_c0,rxn08796_c0
5297,rxn09114_c0,rxn08802_c0
5298,rxn09114_c0,rxn08801_c0
5299,rxn09114_c0,rxn08549_c0
5300,rxn09114_c0,rxn08818_c0
5301,rxn09114_c0,rxn08954_c0
5302,rxn09114_c0,rxn10230_c0
5303,rxn09114_c0,rxn00615_c0
5304,rxn06493_c0,rxn04750_c0
5305,rxn06493_c0,rxn02159_c0
5306,rxn06493_c0,rxn03062_c0
5307,rxn06493_c0,rxn01331_c0
5308,rxn06493_c0,rxn02774_c0
5309,rxn06493_c0,rxn03617_c0
5310,rxn06493_c0,rxn00929_c0
5311,rxn06493_c0,rxn01241_c0
5312,rxn06493_c0,rxn00211_c0
5313,rxn06493_c0,rxn03249_c0
5314,rxn06493_c0,rxn03951_c0
5315,rxn06493_c0,rxn00248_c0
5316,rxn06493_c0,rxn06600_c0
5317,rxn06493_c0,rxn10770_c0
5318,rxn06493_c0,rxn02933_c0
5319,rxn06493_c0,rxn03990_c0
5320,rxn06493_c0,rxn02939_c0
5321,rxn06493_c0,rxn10124_c0
5322,rxn06493_c0,rxn01867_c0
5323,rxn06493_c0,rxn00068_c0
5324,rxn06493_c0,rxn03422_c0
5325,rxn06493_c0,rxn00863_c0
5326,rxn06493_c0,rxn12868_c0
5327,rxn06493_c0,rxn01124_c0
5328,rxn06493_c0,rxn03622_c0
5329,rxn06493_c0,rxn06377_c0
5330,rxn06493_c0,rxn11663_c0
5331,rxn06493_c0,rxn13838_c0
5332,rxn06493_c0,rxn00278_c0
5333,rxn06493_c0,rxn00611_c0
5334,rxn06493_c0,rxn01419_c0
5335,rxn06493_c0,rxn08131_c0
5336,rxn06493_c0,rxn01480_c0
5337,rxn06493_c0,rxn00781_c0
5338,rxn06493_c0,rxn12239_c0
5339,rxn06493_c0,rxn00804_c0
5340,rxn06493_c0,rxn10122_c0
5341,rxn06493_c0,rxn01418_c0
5342,rxn06493_c0,rxn00500_c0
5343,rxn06493_c0,rxn00510_c0
5344,rxn06493_c0,rxn00105_c0
5345,rxn02803_c0,rxn02866_c0
5346,rxn02803_c0,rxn00288_c0
5347,rxn02803_c0,rxn08441_c0
5348,rxn02803_c0,rxn03251_c0
5349,rxn02803_c0,rxn00872_c0
5350,rxn02803_c0,rxn00122_c0
5351,rxn02803_c0,rxn00946_c0
5352,rxn02803_c0,rxn09288_c0
5353,rxn02803_c0,rxn05736_c0
5354,rxn00011_c0,rxn00566_c0
5355,rxn00011_c0,rxn01306_c0
5356,rxn00011_c0,rxn02342_c0
5357,rxn00011_c0,rxn00165_c0
5358,rxn00011_c0,rxn01354_c0
5359,rxn00011_c0,rxn02185_c0
5360,rxn00011_c0,rxn00278_c0
5361,rxn00011_c0,rxn01644_c0
5362,rxn00011_c0,rxn00289_c0
5363,rxn00011_c0,rxn00438_c0
5364,rxn00011_c0,rxn00727_c0
5365,rxn00011_c0,rxn00460_c0
5366,rxn00011_c0,rxn03909_c0
5367,rxn00011_c0,rxn40037_c0
5368,rxn00011_c0,rxn00500_c0
5369,rxn00011_c0,rxn00304_c0
5370,rxn00011_c0,rxn04675_c0
5371,rxn00011_c0,rxn11258_c0
5372,rxn00011_c0,rxn00840_c0
5373,rxn00011_c0,rxn02376_c0
5374,rxn00011_c0,rxn05226_c0
5375,rxn00611_c0,rxn08821_c0
5376,rxn00611_c0,rxn08668_c0
5377,rxn00611_c0,rxn03249_c0
5378,rxn00611_c0,rxn10264_c0
5379,rxn00611_c0,rxn10124_c0
5380,rxn00611_c0,rxn11663_c0
5381,rxn00611_c0,rxn01419_c0
5382,rxn00611_c0,rxn12239_c0
5383,rxn00611_c0,rxn09112_c0
5384,rxn00611_c0,rxn00804_c0
5385,rxn00611_c0,rxn01418_c0
5386,rxn00611_c0,rxn10259_c0
5387,rxn00611_c0,rxn08796_c0
5388,rxn00611_c0,rxn08818_c0
5389,rxn00611_c0,rxn02159_c0
5390,rxn00611_c0,rxn00929_c0
5391,rxn00611_c0,rxn00248_c0
5392,rxn00611_c0,rxn03422_c0
5393,rxn00611_c0,rxn00068_c0
5394,rxn00611_c0,rxn03622_c0
5395,rxn00611_c0,rxn13838_c0
5396,rxn00611_c0,rxn08546_c0
5397,rxn00611_c0,rxn00748_c0
5398,rxn00611_c0,rxn00781_c0
5399,rxn00611_c0,rxn00786_c0
5400,rxn00611_c0,rxn10263_c0
5401,rxn00611_c0,rxn00510_c0
5402,rxn00611_c0,rxn08802_c0
5403,rxn00611_c0,rxn08801_c0
5404,rxn00611_c0,rxn00105_c0
5405,rxn00611_c0,rxn00615_c0
5406,rxn00611_c0,rxn08798_c0
5407,rxn00611_c0,rxn03062_c0
5408,rxn00611_c0,rxn01331_c0
5409,rxn00611_c0,rxn01334_c0
5410,rxn00611_c0,rxn03617_c0
5411,rxn00611_c0,rxn08820_c0
5412,rxn00611_c0,rxn01241_c0
5413,rxn00611_c0,rxn03951_c0
5414,rxn00611_c0,rxn02933_c0
5415,rxn00611_c0,rxn09111_c0
5416,rxn00611_c0,rxn02939_c0
5417,rxn00611_c0,rxn00758_c0
5418,rxn00611_c0,rxn12868_c0
5419,rxn00611_c0,rxn00278_c0
5420,rxn00611_c0,rxn08797_c0
5421,rxn00611_c0,rxn08131_c0
5422,rxn00611_c0,rxn00612_c0
5423,rxn00611_c0,rxn10122_c0
5424,rxn00611_c0,rxn08822_c0
5425,rxn00611_c0,rxn00500_c0
5426,rxn00611_c0,rxn08549_c0
5427,rxn00611_c0,rxn04750_c0
5428,rxn00611_c0,rxn08548_c0
5429,rxn00611_c0,rxn02774_c0
5430,rxn00611_c0,rxn08800_c0
5431,rxn00611_c0,rxn00211_c0
5432,rxn00611_c0,rxn08819_c0
5433,rxn00611_c0,rxn10262_c0
5434,rxn00611_c0,rxn10770_c0
5435,rxn00611_c0,rxn03990_c0
5436,rxn00611_c0,rxn08799_c0
5437,rxn00611_c0,rxn01867_c0
5438,rxn00611_c0,rxn00863_c0
5439,rxn00611_c0,rxn01124_c0
5440,rxn00611_c0,rxn02988_c0
5441,rxn00611_c0,rxn01480_c0
5442,rxn08233_c0,EX_cpd00099_e0
5443,rxn01132_c0,rxn08128_c0
5444,rxn01132_c0,rxn00222_c0
5445,rxn01132_c0,rxn00816_c0
5446,rxn01132_c0,rxn08126_c0
5447,rxn01132_c0,rxn01133_c0
5448,rxn01132_c0,rxn08127_c0
5449,rxn01132_c0,rxn01171_c0
5450,rxn01673_c0,rxn01674_c0
5451,rxn02507_c0,rxn01964_c0
5452,rxn02507_c0,rxn02508_c0
5453,rxn08015_c0,rxn08310_c0
5454,rxn08015_c0,rxn00213_c0
5455,rxn08015_c0,rxn00137_c0
5456,rxn08015_c0,rxn05736_c0
5457,rxn08015_c0,rxn00770_c0
5458,rxn08015_c0,rxn04308_c0
5459,rxn08015_c0,rxn02155_c0
5460,rxn08015_c0,rxn08306_c0
5461,rxn08015_c0,rxn02834_c0
5462,rxn08015_c0,rxn00789_c0
5463,rxn08015_c0,rxn00175_c0
5464,rxn08015_c0,rxn08311_c0
5465,rxn08015_c0,rxn08333_c0
5466,rxn08015_c0,rxn10225_c0
5467,rxn08015_c0,rxn00300_c0
5468,rxn08015_c0,rxn09310_c0
5469,rxn08015_c0,rxn06729_c0
5470,rxn08015_c0,rxn10223_c0
5471,rxn08015_c0,rxn08088_c0
5472,rxn08015_c0,rxn03264_c0
5473,rxn08015_c0,rxn06022_c0
5474,rxn08015_c0,rxn01213_c0
5475,rxn08015_c0,rxn00065_c0
5476,rxn08015_c0,rxn08847_c0
5477,rxn08015_c0,rxn02175_c0
5478,rxn08015_c0,rxn00340_c0
5479,rxn08015_c0,rxn03537_c0
5480,rxn08015_c0,rxn08546_c0
5481,rxn08015_c0,rxn08812_c0
5482,rxn08015_c0,rxn00122_c0
5483,rxn08015_c0,rxn00105_c0
5484,rxn08015_c0,rxn44539_c0
5485,rxn08015_c0,rxn00293_c0
5486,rxn08015_c0,rxn08798_c0
5487,rxn08015_c0,rxn21864_c0
5488,rxn08015_c0,rxn08442_c0
5489,rxn08015_c0,rxn05034_c0
5490,rxn08015_c0,rxn02201_c0
5491,rxn08015_c0,rxn05287_c0
5492,rxn08015_c0,rxn06023_c0
5493,rxn08015_c0,rxn16574_c0
5494,rxn08015_c0,rxn09240_c0
5495,rxn08015_c0,rxn12868_c0
5496,rxn08015_c0,rxn00675_c0
5497,rxn08015_c0,rxn45996_c0
5498,rxn08015_c0,rxn02305_c0
5499,rxn08015_c0,rxn09428_c0
5500,rxn08015_c0,rxn01791_c0
5501,rxn08015_c0,rxn06865_c0
5502,rxn08015_c0,rxn03893_c0
5503,rxn08015_c0,rxn08549_c0
5504,rxn08015_c0,rxn06848_c0
5505,rxn08015_c0,rxn03892_c0
5506,rxn08015_c0,rxn00800_c0
5507,rxn08015_c0,rxn10221_c0
5508,rxn08015_c0,rxn08548_c0
5509,rxn08015_c0,rxn00097_c0
5510,rxn08015_c0,rxn08014_c0
5511,rxn08015_c0,rxn00790_c0
5512,rxn08015_c0,rxn08819_c0
5513,rxn08015_c0,rxn09176_c0
5514,rxn08015_c0,rxn08021_c0
5515,rxn08015_c0,rxn01434_c0
5516,rxn08015_c0,rxn02405_c0
5517,rxn08015_c0,rxn10220_c0
5518,rxn08015_c0,rxn26021_c0
5519,rxn08015_c0,rxn00001_c0
5520,rxn08015_c0,rxn13846_c0
5521,rxn08015_c0,rxn03916_c0
5522,rxn08015_c0,rxn08309_c0
5523,rxn08015_c0,rxn03039_c0
5524,rxn00340_c0,rxn08310_c0
5525,rxn00340_c0,rxn00213_c0
5526,rxn00340_c0,rxn00137_c0
5527,rxn00340_c0,rxn05736_c0
5528,rxn00340_c0,rxn00770_c0
5529,rxn00340_c0,rxn04308_c0
5530,rxn00340_c0,rxn02155_c0
5531,rxn00340_c0,rxn08306_c0
5532,rxn00340_c0,rxn02834_c0
5533,rxn00340_c0,rxn00789_c0
5534,rxn00340_c0,rxn00175_c0
5535,rxn00340_c0,rxn08311_c0
5536,rxn00340_c0,rxn08333_c0
5537,rxn00340_c0,rxn10225_c0
5538,rxn00340_c0,rxn00300_c0
5539,rxn00340_c0,rxn09310_c0
5540,rxn00340_c0,rxn10223_c0
5541,rxn00340_c0,rxn03264_c0
5542,rxn00340_c0,rxn01213_c0
5543,rxn00340_c0,rxn00065_c0
5544,rxn00340_c0,rxn02175_c0
5545,rxn00340_c0,rxn03537_c0
5546,rxn00340_c0,rxn00122_c0
5547,rxn00340_c0,rxn00105_c0
5548,rxn00340_c0,rxn44539_c0
5549,rxn00340_c0,rxn00293_c0
5550,rxn00340_c0,rxn05034_c0
5551,rxn00340_c0,rxn02201_c0
5552,rxn00340_c0,rxn05287_c0
5553,rxn00340_c0,rxn16574_c0
5554,rxn00340_c0,rxn09240_c0
5555,rxn00340_c0,rxn12868_c0
5556,rxn00340_c0,rxn00675_c0
5557,rxn00340_c0,rxn45996_c0
5558,rxn00340_c0,rxn02305_c0
5559,rxn00340_c0,rxn01791_c0
5560,rxn00340_c0,rxn03893_c0
5561,rxn00340_c0,rxn03892_c0
5562,rxn00340_c0,rxn00800_c0
5563,rxn00340_c0,rxn10221_c0
5564,rxn00340_c0,rxn00097_c0
5565,rxn00340_c0,rxn08014_c0
5566,rxn00340_c0,rxn00790_c0
5567,rxn00340_c0,rxn09176_c0
5568,rxn00340_c0,rxn08021_c0
5569,rxn00340_c0,rxn01434_c0
5570,rxn00340_c0,rxn02405_c0
5571,rxn00340_c0,rxn10220_c0
5572,rxn00340_c0,rxn26021_c0
5573,rxn00340_c0,rxn00001_c0
5574,rxn00340_c0,rxn03916_c0
5575,rxn00340_c0,rxn08309_c0
5576,rxn00340_c0,rxn03039_c0
5577,rxn08619_c0,rxn00117_c0
5578,rxn08619_c0,rxn03408_c0
5579,rxn08619_c0,rxn08583_c0
5580,rxn08619_c0,rxn00368_c0
5581,rxn08619_c0,rxn00213_c0
5582,rxn08619_c0,rxn08620_c0
5583,rxn08619_c0,rxn03159_c0
5584,rxn08619_c0,rxn00460_c0
5585,rxn08619_c0,rxn00211_c0
5586,rxn08619_c0,rxn00214_c0
5587,rxn05287_c0,rxn08310_c0
5588,rxn05287_c0,rxn00213_c0
5589,rxn05287_c0,rxn05736_c0
5590,rxn05287_c0,rxn04308_c0
5591,rxn05287_c0,rxn02155_c0
5592,rxn05287_c0,rxn08306_c0
5593,rxn05287_c0,rxn00789_c0
5594,rxn05287_c0,rxn02834_c0
5595,rxn05287_c0,rxn00175_c0
5596,rxn05287_c0,rxn08311_c0
5597,rxn05287_c0,rxn08333_c0
5598,rxn05287_c0,rxn10225_c0
5599,rxn05287_c0,rxn00300_c0
5600,rxn05287_c0,rxn09310_c0
5601,rxn05287_c0,rxn10223_c0
5602,rxn05287_c0,rxn03264_c0
5603,rxn05287_c0,rxn00829_c0
5604,rxn05287_c0,rxn01213_c0
5605,rxn05287_c0,rxn00065_c0
5606,rxn05287_c0,rxn02175_c0
5607,rxn05287_c0,rxn03537_c0
5608,rxn05287_c0,rxn00122_c0
5609,rxn05287_c0,rxn00105_c0
5610,rxn05287_c0,rxn44539_c0
5611,rxn05287_c0,rxn00293_c0
5612,rxn05287_c0,rxn05034_c0
5613,rxn05287_c0,rxn02201_c0
5614,rxn05287_c0,rxn16574_c0
5615,rxn05287_c0,rxn09240_c0
5616,rxn05287_c0,rxn12868_c0
5617,rxn05287_c0,rxn45996_c0
5618,rxn05287_c0,rxn02305_c0
5619,rxn05287_c0,rxn01791_c0
5620,rxn05287_c0,rxn03893_c0
5621,rxn05287_c0,rxn03892_c0
5622,rxn05287_c0,rxn10221_c0
5623,rxn05287_c0,rxn08014_c0
5624,rxn05287_c0,rxn00790_c0
5625,rxn05287_c0,rxn09176_c0
5626,rxn05287_c0,rxn01434_c0
5627,rxn05287_c0,rxn08021_c0
5628,rxn05287_c0,rxn02405_c0
5629,rxn05287_c0,rxn10220_c0
5630,rxn05287_c0,rxn26021_c0
5631,rxn05287_c0,rxn00001_c0
5632,rxn05287_c0,rxn03916_c0
5633,rxn05287_c0,rxn08309_c0
5634,rxn05287_c0,rxn03039_c0
5635,rxn00213_c0,rxn08310_c0
5636,rxn00213_c0,rxn05736_c0
5637,rxn00213_c0,rxn04308_c0
5638,rxn00213_c0,rxn02155_c0
5639,rxn00213_c0,rxn08306_c0
5640,rxn00213_c0,rxn00789_c0
5641,rxn00213_c0,rxn02834_c0
5642,rxn00213_c0,rxn00175_c0
5643,rxn00213_c0,rxn08311_c0
5644,rxn00213_c0,rxn08333_c0
5645,rxn00213_c0,rxn10225_c0
5646,rxn00213_c0,rxn00300_c0
5647,rxn00213_c0,rxn09310_c0
5648,rxn00213_c0,rxn10223_c0
5649,rxn00213_c0,rxn03264_c0
5650,rxn00213_c0,rxn00117_c0
5651,rxn00213_c0,rxn01213_c0
5652,rxn00213_c0,rxn00065_c0
5653,rxn00213_c0,rxn00214_c0
5654,rxn00213_c0,rxn02175_c0
5655,rxn00213_c0,rxn03537_c0
5656,rxn00213_c0,rxn08942_c0
5657,rxn00213_c0,rxn00122_c0
5658,rxn00213_c0,rxn00105_c0
5659,rxn00213_c0,rxn44539_c0
5660,rxn00213_c0,rxn00293_c0
5661,rxn00213_c0,rxn05034_c0
5662,rxn00213_c0,rxn02201_c0
5663,rxn00213_c0,rxn16574_c0
5664,rxn00213_c0,rxn09240_c0
5665,rxn00213_c0,rxn12868_c0
5666,rxn00213_c0,rxn45996_c0
5667,rxn00213_c0,rxn02305_c0
5668,rxn00213_c0,rxn01791_c0
5669,rxn00213_c0,rxn08583_c0
5670,rxn00213_c0,rxn03893_c0
5671,rxn00213_c0,rxn08620_c0
5672,rxn00213_c0,rxn03892_c0
5673,rxn00213_c0,rxn10221_c0
5674,rxn00213_c0,rxn00368_c0
5675,rxn00213_c0,rxn00577_c0
5676,rxn00213_c0,rxn08014_c0
5677,rxn00213_c0,rxn00211_c0
5678,rxn00213_c0,rxn00790_c0
5679,rxn00213_c0,rxn09176_c0
5680,rxn00213_c0,rxn01434_c0
5681,rxn00213_c0,rxn08021_c0
5682,rxn00213_c0,rxn05740_c0
5683,rxn00213_c0,rxn02405_c0
5684,rxn00213_c0,rxn10220_c0
5685,rxn00213_c0,rxn26021_c0
5686,rxn00213_c0,rxn00001_c0
5687,rxn00213_c0,rxn03916_c0
5688,rxn00213_c0,rxn00460_c0
5689,rxn00213_c0,rxn08309_c0
5690,rxn00213_c0,rxn03039_c0
5691,rxn02200_c0,rxn11258_c0
5692,rxn02200_c0,rxn02201_c0
5693,rxn02200_c0,rxn02504_c0
5694,rxn08816_c0,rxn08847_c0
5695,rxn08816_c0,rxn08848_c0
5696,rxn08816_c0,rxn08851_c0
5697,rxn08816_c0,rxn08809_c0
5698,rxn08816_c0,rxn08850_c0
5699,rxn08816_c0,rxn08802_c0
5700,rxn08816_c0,rxn08844_c0
5701,rxn08816_c0,rxn08846_c0
5702,rxn08816_c0,rxn08814_c0
5703,rxn08816_c0,rxn08815_c0
5704,rxn08816_c0,rxn08812_c0
5705,rxn08816_c0,rxn08845_c0
5706,rxn08816_c0,rxn08813_c0
5707,rxn08816_c0,rxn08811_c0
5708,rxn04784_c0,rxn00690_c0
5709,rxn04784_c0,rxn03039_c0
5710,rxn04784_c0,rxn05559_c0
5711,rxn04784_c0,rxn04783_c0
5712,rxn04784_c0,rxn03136_c0
5713,rxn04784_c0,rxn08131_c0
5714,rxn04784_c0,rxn00377_c0
5715,rxn04784_c0,rxn03135_c0
5716,rxn04784_c0,rxn00299_c0
5717,rxn04784_c0,rxn00691_c0
5718,rxn04784_c0,rxn00832_c0
5719,rxn04784_c0,rxn00300_c0
5720,rxn01188_c0,rxn01740_c0
5721,rxn01188_c0,rxn02213_c0
5722,rxn09240_c0,rxn08310_c0
5723,rxn09240_c0,rxn05736_c0
5724,rxn09240_c0,rxn04308_c0
5725,rxn09240_c0,rxn02155_c0
5726,rxn09240_c0,rxn08306_c0
5727,rxn09240_c0,rxn00789_c0
5728,rxn09240_c0,rxn02834_c0
5729,rxn09240_c0,rxn00175_c0
5730,rxn09240_c0,rxn08311_c0
5731,rxn09240_c0,rxn08333_c0
5732,rxn09240_c0,rxn00299_c0
5733,rxn09240_c0,rxn10225_c0
5734,rxn09240_c0,rxn08667_c0
5735,rxn09240_c0,rxn00300_c0
5736,rxn09240_c0,rxn09310_c0
5737,rxn09240_c0,rxn10223_c0
5738,rxn09240_c0,rxn03264_c0
5739,rxn09240_c0,rxn01213_c0
5740,rxn09240_c0,rxn00065_c0
5741,rxn09240_c0,rxn02175_c0
5742,rxn09240_c0,rxn00239_c0
5743,rxn09240_c0,rxn03537_c0
5744,rxn09240_c0,rxn00304_c0
5745,rxn09240_c0,rxn00122_c0
5746,rxn09240_c0,rxn00105_c0
5747,rxn09240_c0,rxn00713_c0
5748,rxn09240_c0,rxn44539_c0
5749,rxn09240_c0,rxn00293_c0
5750,rxn09240_c0,rxn05034_c0
5751,rxn09240_c0,rxn02201_c0
5752,rxn09240_c0,rxn00237_c0
5753,rxn09240_c0,rxn16574_c0
5754,rxn09240_c0,rxn12868_c0
5755,rxn09240_c0,rxn45996_c0
5756,rxn09240_c0,rxn02305_c0
5757,rxn09240_c0,rxn01791_c0
5758,rxn09240_c0,rxn03893_c0
5759,rxn09240_c0,rxn03892_c0
5760,rxn09240_c0,rxn10221_c0
5761,rxn09240_c0,rxn08014_c0
5762,rxn09240_c0,rxn00790_c0
5763,rxn09240_c0,rxn09176_c0
5764,rxn09240_c0,rxn01434_c0
5765,rxn09240_c0,rxn08021_c0
5766,rxn09240_c0,rxn00838_c0
5767,rxn09240_c0,rxn02405_c0
5768,rxn09240_c0,rxn10220_c0
5769,rxn09240_c0,rxn26021_c0
5770,rxn09240_c0,rxn00001_c0
5771,rxn09240_c0,rxn03916_c0
5772,rxn09240_c0,rxn08309_c0
5773,rxn09240_c0,rxn03039_c0
5774,rxn09208_c0,rxn00368_c0
5775,rxn09208_c0,rxn09207_c0
5776,rxn09208_c0,rxn09209_c0
5777,rxn09208_c0,rxn09210_c0
5778,rxn09208_c0,rxn01964_c0
5779,rxn09208_c0,rxn08668_c0
5780,rxn09208_c0,rxn10262_c0
5781,rxn09208_c0,rxn10231_c0
5782,rxn09208_c0,rxn10264_c0
5783,rxn09208_c0,rxn09111_c0
5784,rxn09208_c0,rxn10226_c0
5785,rxn09208_c0,rxn10228_c0
5786,rxn09208_c0,rxn09200_c0
5787,rxn09208_c0,rxn00165_c0
5788,rxn09208_c0,rxn01128_c0
5789,rxn09208_c0,rxn00420_c0
5790,rxn09208_c0,rxn01510_c0
5791,rxn09208_c0,rxn03910_c0
5792,rxn09208_c0,rxn03439_c0
5793,rxn09208_c0,rxn09206_c0
5794,rxn09208_c0,rxn09211_c0
5795,rxn09208_c0,rxn09205_c0
5796,rxn09208_c0,rxn10263_c0
5797,rxn09208_c0,rxn08309_c0
5798,rxn09208_c0,rxn09112_c0
5799,rxn09208_c0,rxn10229_c0
5800,rxn09208_c0,rxn10259_c0
5801,rxn09208_c0,rxn05307_c0
5802,rxn09208_c0,rxn00474_c0
5803,rxn09208_c0,rxn08954_c0
5804,rxn09208_c0,rxn10230_c0
5805,rxn00758_c0,rxn08798_c0
5806,rxn00758_c0,rxn08821_c0
5807,rxn00758_c0,rxn08548_c0
5808,rxn00758_c0,rxn08800_c0
5809,rxn00758_c0,rxn08820_c0
5810,rxn00758_c0,rxn08668_c0
5811,rxn00758_c0,rxn08819_c0
5812,rxn00758_c0,rxn10262_c0
5813,rxn00758_c0,rxn10770_c0
5814,rxn00758_c0,rxn10264_c0
5815,rxn00758_c0,rxn09111_c0
5816,rxn00758_c0,rxn08799_c0
5817,rxn00758_c0,rxn08797_c0
5818,rxn00758_c0,rxn08546_c0
5819,rxn00758_c0,rxn00612_c0
5820,rxn00758_c0,rxn10263_c0
5821,rxn00758_c0,rxn09112_c0
5822,rxn00758_c0,rxn08822_c0
5823,rxn00758_c0,rxn10259_c0
5824,rxn00758_c0,rxn08796_c0
5825,rxn00758_c0,rxn08802_c0
5826,rxn00758_c0,rxn08801_c0
5827,rxn00758_c0,rxn08549_c0
5828,rxn00758_c0,rxn08818_c0
5829,rxn00758_c0,rxn00615_c0
5830,rxn02374_c0,rxn00929_c0
5831,rxn02374_c0,rxn02373_c0
5832,rxn09202_c0,rxn09210_c0
5833,rxn02277_c0,rxn12868_c0
5834,rxn02277_c0,rxn02312_c0
5835,rxn02277_c0,rxn40439_c0
5836,rxn00713_c0,rxn03904_c0
5837,rxn00713_c0,rxn01674_c0
5838,rxn00713_c0,rxn00709_c0
5839,rxn00713_c0,rxn00237_c0
5840,rxn00713_c0,rxn01129_c0
5841,rxn00713_c0,rxn00838_c0
5842,rxn00713_c0,rxn00239_c0
5843,rxn00713_c0,rxn03537_c0
5844,rxn00713_c0,rxn26021_c0
5845,rxn00713_c0,rxn01516_c0
5846,rxn00713_c0,rxn01370_c0
5847,rxn00713_c0,rxn00299_c0
5848,rxn00713_c0,rxn03130_c0
5849,rxn00713_c0,rxn08667_c0
5850,rxn00713_c0,rxn00300_c0
5851,rxn00713_c0,rxn00304_c0
5852,rxn00713_c0,rxn03903_c0
5853,rxn00713_c0,rxn44539_c0
5854,rxn08813_c0,rxn08848_c0
5855,rxn08813_c0,rxn08841_c0
5856,rxn08813_c0,rxn08850_c0
5857,rxn08813_c0,rxn08806_c0
5858,rxn08813_c0,rxn08820_c0
5859,rxn08813_c0,rxn08845_c0
5860,rxn08813_c0,rxn08847_c0
5861,rxn08813_c0,rxn08846_c0
5862,rxn08813_c0,rxn08799_c0
5863,rxn08813_c0,rxn08851_c0
5864,rxn08813_c0,rxn08814_c0
5865,rxn08813_c0,rxn08812_c0
5866,rxn08813_c0,rxn00943_c0
5867,rxn08813_c0,rxn08811_c0
5868,rxn08813_c0,rxn08815_c0
5869,rxn08813_c0,rxn10162_c0
5870,rxn13648_c0,rxn08130_c0
5871,rxn13648_c0,rxn05625_c0
5872,rxn13648_c0,rxn05893_c0
5873,rxn01000_c0,rxn01256_c0
5874,rxn01000_c0,rxn00493_c0
5875,rxn01000_c0,rxn00999_c0
5876,rxn01512_c0,rxn01516_c0
5877,rxn01512_c0,rxn01513_c0
5878,rxn06023_c0,rxn21864_c0
5879,rxn06023_c0,rxn08442_c0
5880,rxn06023_c0,rxn08548_c0
5881,rxn06023_c0,rxn08441_c0
5882,rxn06023_c0,rxn08440_c0
5883,rxn06023_c0,rxn00679_c0
5884,rxn06023_c0,rxn00137_c0
5885,rxn06023_c0,rxn05736_c0
5886,rxn06023_c0,rxn03031_c0
5887,rxn06023_c0,rxn08014_c0
5888,rxn06023_c0,rxn00670_c0
5889,rxn06023_c0,rxn08021_c0
5890,rxn06023_c0,rxn08444_c0
5891,rxn06023_c0,rxn00330_c0
5892,rxn06023_c0,rxn02898_c0
5893,rxn06023_c0,rxn00100_c0
5894,rxn06023_c0,rxn00178_c0
5895,rxn06023_c0,rxn00202_c0
5896,rxn06023_c0,rxn00175_c0
5897,rxn06023_c0,rxn05939_c0
5898,rxn06023_c0,rxn00675_c0
5899,rxn06023_c0,rxn08546_c0
5900,rxn06023_c0,rxn01133_c0
5901,rxn06023_c0,rxn03866_c0
5902,rxn06023_c0,rxn00943_c0
5903,rxn06023_c0,rxn09428_c0
5904,rxn06023_c0,rxn06865_c0
5905,rxn06023_c0,rxn06729_c0
5906,rxn06023_c0,rxn01418_c0
5907,rxn06023_c0,rxn02297_c0
5908,rxn06023_c0,rxn08549_c0
5909,rxn06023_c0,rxn06848_c0
5910,rxn06023_c0,rxn01501_c0
5911,rxn06023_c0,rxn00601_c0
5912,rxn06023_c0,rxn08088_c0
5913,rxn06023_c0,rxn06022_c0
5914,rxn09206_c0,rxn00368_c0
5915,rxn09206_c0,rxn09207_c0
5916,rxn09206_c0,rxn09209_c0
5917,rxn09206_c0,rxn09210_c0
5918,rxn09206_c0,rxn01964_c0
5919,rxn09206_c0,rxn08668_c0
