modelseed_id,kegg_id,equation,gene_id,ec_numbers,already_in_model,name,rxn_def,rev_dir
rxn02927,R04189,(2) H2O[0] + (2) H+[0] + (1) N2-Succinyl-L-arginine[0] => (1) CO2[0] + (2) NH3[0] + (1) N2-Succinyl-L-ornithine[0],WP_049589115.1,3.5.3.23;2.6.1.69,yes,N2-succinyl-L-arginine iminohydrolase (decarboxylating),"-2:cpd00001:0:0:""H2O"";-2:cpd00067:0:0:""H+"";-1:cpd02103:0:0:""N2-Succinyl-L-arginine"";1:cpd00011:0:0:""CO2"";2:cpd00013:0:0:""NH3"";1:cpd02160:0:0:""N2-Succinyl-L-ornithine""",>
rxn02933,R04203,(1) NAD[0] + (1) 2-methyl-3-hydroxy-butyryl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Methylacetoacetyl-CoA[0],WP_049588754.1;WP_049588707.1;WP_049588521.1;VTP51252.1,1.1.1.35;1.1.1.178,yes,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase","-1:cpd00003:0:0:""NAD"";-1:cpd02691:0:0:""2-methyl-3-hydroxy-butyryl-CoA"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd02124:0:0:""2-Methylacetoacetyl-CoA""",=
rxn02944,R04217,(1) 2-Oxoglutarate[0] + (1) N2-Succinyl-L-ornithine[0] <=> (1) L-Glutamate[0] + (1) N-Succinyl-L-glutamate 5-semialdehyde[0],WP_049588781.1,2.6.1.81;2.6.1.13,yes,N2-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase,"-1:cpd00024:0:0:""2-Oxoglutarate"";-1:cpd02160:0:0:""N2-Succinyl-L-ornithine"";1:cpd00023:0:0:""L-Glutamate"";1:cpd03526:0:0:""N-Succinyl-L-glutamate 5-semialdehyde""",=
rxn02949,R04224,(1) H2O[0] + (1) Methacrylyl-CoA[0] <=> (1) (S)-3-Hydroxyisobutyryl-CoA[0],WP_014976911.1;WP_049588521.1;VTP51252.1,4.2.1.17,yes,(S)-3-Hydroxyisobutyryl-CoA hydro-lyase,"-1:cpd00001:0:0:""H2O"";-1:cpd02187:0:0:""Methacrylyl-CoA"";1:cpd03572:0:0:""(S)-3-Hydroxyisobutyryl-CoA""",=
rxn03004,R04325,(1) 10-Formyltetrahydrofolate[0] + (1) GAR[0] => (1) H+[0] + (1) Tetrahydrofolate[0] + (1) N-Formyl-GAR[0],WP_014979424.1;WP_049585742.1,2.1.2.2,yes,10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase,"-1:cpd00201:0:0:""10-Formyltetrahydrofolate"";-1:cpd02394:0:0:""GAR"";1:cpd00067:0:0:""H+"";1:cpd00087:0:0:""Tetrahydrofolate"";1:cpd02678:0:0:""N-Formyl-GAR""",=
rxn03042,R04382,(1) 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate[0] => (2) 5-Dehydro-4-deoxy-D-glucuronate[0],WP_197047980.1,4.2.2.6,no,4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate lyase,"-1:cpd03648:0:0:""4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate"";2:cpd02508:0:0:""5-Dehydro-4-deoxy-D-glucuronate""",>
rxn06680,R04401,(1) ATP[0] + (1) [Isocitrate dehydrogenase (NADP+)][0] <=> (1) ADP[0] + (1) H+[0] + (1) [Isocitrate dehydrogenase (NADP+)] phosphate[0],WP_049586015.1,2.7.11.5,no,ATP:[isocitrate dehydrogenase (NADP+)] phosphotransferase,"-1:cpd00002:0:0:""ATP"";-1:cpd12467:0:0:""[Isocitrate dehydrogenase (NADP+)]"";1:cpd00008:0:0:""ADP"";1:cpd00067:0:0:H+;1:cpd12573:0:0:""[Isocitrate dehydrogenase (NADP+)] phosphate""",?
rxn03061,R04425,(1) Methylisocitrate[0] <=> (1) H2O[0] + (1) cis-2-Methylaconitate[0],WP_049587064.1,4.2.1.99,yes,"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate hydro-lyase","-1:cpd02799:0:0:""Methylisocitrate"";1:cpd00001:0:0:""H2O"";1:cpd02597:0:0:""cis-2-Methylaconitate""",=
,R04432,,WP_049589161.1,1.3.8.1,no,,,
rxn15466,R04439,"(1) NADP[0] + (1) (R)-2,3-Dihydroxy-3-methylbutanoate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) (S)-2-Acetolactate[0]",WP_014951396.1,1.1.1.86,yes,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)","-1:cpd00006:0:0:""NADP"";-1:cpd19030:0:0:""(R)-2,3-Dihydroxy-3-methylbutanoate"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd19047:0:0:""(S)-2-Acetolactate""",=
rxn03137,R04560,(1) 10-Formyltetrahydrofolate[0] + (1) AICAR[0] => (1) Tetrahydrofolate[0] + (1) FAICAR[0],WP_049585742.1,2.1.2.3,yes,10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase,"-1:cpd00201:0:0:""10-Formyltetrahydrofolate"";-1:cpd02851:0:0:""AICAR"";1:cpd00087:0:0:""Tetrahydrofolate"";1:cpd02884:0:0:""FAICAR""",=
rxn03239,R04737,(1) NAD[0] + (1) (S)-3-Hydroxyhexadecanoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxopalmitoyl-CoA[0],WP_049588754.1,1.1.1.35;1.1.1.211,yes,(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd03113:0:0:""(S)-3-Hydroxyhexadecanoyl-CoA"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd03114:0:0:""3-Oxopalmitoyl-CoA""",=
rxn03240,R04738,(1) (S)-3-Hydroxyhexadecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Hexadecenoyl-CoA[0],WP_014976911.1;WP_049588521.1;VTP51252.1,4.2.1.17;4.2.1.74,yes,(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase,"-1:cpd03113:0:0:""(S)-3-Hydroxyhexadecanoyl-CoA"";1:cpd00001:0:0:""H2O"";1:cpd03126:0:0:""(2E)-Hexadecenoyl-CoA""",=
rxn15493,R04779,"(1) ATP[0] + (1) beta-D-Fructose 6-phosphate[0] => (1) ADP[0] + (1) H+[0] + (1) beta-D-Fructose 1,6-bisphosphate[0]",WP_049586246.1,2.7.1.11,no,ATP:D-fructose-6-phosphate 1-phosphotransferase,"-1:cpd00002:0:0:""ATP"";-1:cpd19035:0:0:""beta-D-Fructose 6-phosphate"";1:cpd00008:0:0:""ADP"";1:cpd00067:0:0:""H+"";1:cpd19036:0:0:""beta-D-Fructose 1,6-bisphosphate""",=
rxn15494,R04780,"(1) H2O[0] + (1) beta-D-Fructose 1,6-bisphosphate[0] <=> (1) Phosphate[0] + (1) beta-D-Fructose 6-phosphate[0]",WP_049587083.1,3.1.3.11,no,"beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase","-1:cpd00001:0:0:""H2O"";-1:cpd19036:0:0:""beta-D-Fructose 1,6-bisphosphate"";1:cpd00009:0:0:""Phosphate"";1:cpd19035:0:0:""beta-D-Fructose 6-phosphate""",=
rxn03422,R05049,(1) H2O[0] + (1) NAD[0] + (1) N-Succinyl-L-glutamate 5-semialdehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) N-Succinyl-L-glutamate[0],WP_049588782.1,1.2.1.71;1.2.1.-,yes,N-succinyl-L-glutamate 5-semialdehyde:NAD+ oxidoreductase,"-1:cpd00001:0:0:""H2O"";-1:cpd00003:0:0:""NAD"";-1:cpd03526:0:0:""N-Succinyl-L-glutamate 5-semialdehyde"";1:cpd00004:0:0:""NADH"";2:cpd00067:0:0:""H+"";1:cpd03525:0:0:""N-Succinyl-L-glutamate""",=
rxn03433,R05064,(1) H2O[0] + (1) (S)-3-Hydroxyisobutyryl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) 3-Hydroxyisobutyrate[0],WP_049586236.1,3.1.2.4,yes,(S)-3-Hydroxyisobutyryl-CoA hydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd03572:0:0:""(S)-3-Hydroxyisobutyryl-CoA"";1:cpd00010:0:0:""CoA"";1:cpd00067:0:0:""H+"";1:cpd00876:0:0:""3-Hydroxyisobutyrate""",>
rxn15510,R05066,(1) NAD[0] + (1) (S)-3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-Methylmalonate semialdehyde[0],WP_085929484.1;WP_049588754.1,1.1.1.31;1.1.1.35,no,3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd19043:0:0:""(S)-3-Hydroxyisobutyrate"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd19044:0:0:""(S)-Methylmalonate semialdehyde""",=
rxn03504,R05168,(1) H2O[0] + (1) N-Acetyl-D-galactosamine 6-phosphate[0] <=> (1) Acetate[0] + (1) D-Galactosamine 6-phosphate[0],WP_049585927.1,3.5.1.25,yes,N-acetyl-D-galactosamine 6-phosphate amidohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd03812:0:0:""N-Acetyl-D-galactosamine 6-phosphate"";1:cpd00029:0:0:""Acetate"";1:cpd03813:0:0:""D-Galactosamine 6-phosphate""",=
rxn03641,R05336,(1) Acetyl-CoA[0] + (1) 4-Hydroxybutanoate[0] <=> (1) Acetate[0] + (1) 4-Hydroxybutyryl-CoA[0],WP_014947829.1,2.8.3.-,no,acetyl-CoA: 4-hydroxybutanoate CoA transferase,"-1:cpd00022:0:0:""Acetyl-CoA"";-1:cpd00728:0:0:""4-Hydroxybutanoate"";1:cpd00029:0:0:""Acetate"";1:cpd07946:0:0:""4-Hydroxybutyryl-CoA""",=
rxn03885,R05606,(1) D-Mannonate[0] => (1) H2O[0] + (1) 2-keto-3-deoxygluconate[0],WP_014975676.1,4.2.1.8,no,D-mannonate hydro-lyase,"-1:cpd00403:0:0:""D-Mannonate"";1:cpd00001:0:0:""H2O"";1:cpd00176:0:0:""2-keto-3-deoxygluconate""",>
rxn03886,R05607,(1) NAD[0] + (1) D-glucitol 6-phosphate[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-fructose-6-phosphate[0],WP_014976326.1,1.1.1.140,no,D-sorbitol-6-phosphate:NAD 2-oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd00491:0:0:D-glucitol 6-phosphate;1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00072:0:0:""D-fructose-6-phosphate""",=
rxn03897,R05621,"(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoate[0] => (1) NAD[0] + (1) cis-1,2-dihydroxybenzoate[0]",WP_049588594.1,1.14.12.10,no,R05621,"-1:cpd00004:0:0:""NADH"";-1:cpd00007:0:0:""O2"";-1:cpd00067:0:0:""H+"";-1:cpd00153:0:0:""Benzoate"";1:cpd00003:0:0:""NAD"";1:cpd03762:0:0:""cis-1,2-dihydroxybenzoate""",>
rxn03978,R05712,(2) H2O[0] + (1) NH3[0] + (6) Cytochrome c3+[0] <= (7) H+[0] + (1) Nitrite[0] + (6) Cytochrome c2+[0],WP_049585962.1,1.7.2.2,no,ammonia:ferricytochrome-c oxidoreductase,"-2:cpd00001:0:0:""H2O"";-1:cpd00013:0:0:""NH3"";-6:cpd00109:0:0:""Cytochrome c3+"";7:cpd00067:0:0:""H+"";1:cpd00075:0:0:""Nitrite"";6:cpd00110:0:0:""Cytochrome c2+""",?
rxn04453,R06601,"(1) H2O[0] + (1) 5-Hydroxyisourate[0] => (1) H+[0] + (1) 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate[0]",WP_014976192.1,3.5.2.17,yes,5-hydroxyisourate amidohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd08625:0:0:""5-Hydroxyisourate"";1:cpd00067:0:0:""H+"";1:cpd09027:0:0:""5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate""",=
rxn04456,R06604,"(1) H+[0] + (1) 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate[0] => (1) CO2[0] + (1) Allantoin[0]",WP_049588802.1,4.1.1.97;4.1.1.-,no,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,"-1:cpd00067:0:0:H+;-1:cpd09027:0:0:""5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate"";1:cpd00011:0:0:""CO2"";1:cpd01092:0:0:""Allantoin""",>
rxn04600,R06785,"(1) NAD[0] + (1) cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2,3-dihydroxicinnamic acid[0]",WP_014949228.1,1.3.1.87,no,"(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate:NAD+ oxidoreductase","-1:cpd00003:0:0:""NAD"";-1:cpd09253:0:0:""cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd09254:0:0:""2,3-dihydroxicinnamic acid""",>
rxn04604,R06789,(1) H2O[0] + (1) 2-Hydroxy-6-ketononatrienedioate[0] => (1) H+[0] + (1) Fumarate[0] + (1) Oxopent-4-enoate[0],WP_049588590.1,3.7.1.14;3.7.1.-,no,R06789,"-1:cpd00001:0:0:""H2O"";-1:cpd09255:0:0:""2-Hydroxy-6-ketononatrienedioate"";1:cpd00067:0:0:""H+"";1:cpd00106:0:0:""Fumarate"";1:cpd00461:0:0:""Oxopent-4-enoate""",>
,R06983;R07140,,WP_049586019.1,1.1.1.284,no,,,
rxn04943,R07145,(1) NAD[0] + (1) L-Iditol[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-Sorbose[0],WP_049587537.1,1.1.1.14,no,L-iditol:NAD+ 2-oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd01066:0:0:""L-Iditol"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00212:0:0:""L-Sorbose""",=
rxn04954,R07168,(1) NAD[0] + (1) 5-Methyltetrahydrofolate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 5-10-Methylenetetrahydrofolate[0],WP_014950980.1,1.5.1.54;1.5.1.20,yes,5-methyltetrahydrofolate:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd00345:0:0:""5-Methyltetrahydrofolate"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00125:0:0:""5-10-Methylenetetrahydrofolate""",=
,R07291,,WP_039231048.1;WP_049586851.1;WP_014976407.1,3.1.1.5,no,,,
rxn05109,R07399,(1) H2O[0] + (1) Pyruvate[0] + (1) Acetyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) D-Citramalate[0],WP_049585950.1,2.3.3.21;2.3.1.182,no,R07399,"-1:cpd00001:0:0:""H2O"";-1:cpd00020:0:0:""Pyruvate"";-1:cpd00022:0:0:""Acetyl-CoA"";1:cpd00010:0:0:""CoA"";1:cpd00067:0:0:""H+"";1:cpd01700:0:0:""D-Citramalate""",>
,R07413;R04320,,WP_049587907.1,3.2.1.67,no,,,
rxn05124,R07415,(1) H2O[0] + (1) O2[0] + (1) gamma-L-Glutamylputrescine[0] => (1) NH3[0] + (1) H2O2[0] + (1) gamma-glutamyl-gamma-butyraldehyde[0],WP_049588112.1,1.4.3.-;1.4.3.M3,no,R07415,"-1:cpd00001:0:0:""H2O"";-1:cpd00007:0:0:""O2"";-1:cpd11340:0:0:""gamma-L-Glutamylputrescine"";1:cpd00013:0:0:""NH3"";1:cpd00025:0:0:""H2O2"";1:cpd11341:0:0:""gamma-glutamyl-gamma-butyraldehyde""",>
,R07417/R07418,,WP_014950281.1,1.2.1.99,no,,,
rxn07434,R07603,(1) TPP[0] + (1) H+[0] + (1) 3MOP[0] => (1) CO2[0] + (1) 2-Methyl-1-hydroxybutyl-TPP[0],WP_049586267.1;WP_049586269.1,1.2.4.4,yes,R07603,"-1:cpd00056:0:0:""TPP"";-1:cpd00067:0:0:""H+"";-1:cpd00508:0:0:""3MOP"";1:cpd00011:0:0:""CO2"";1:cpd14702:0:0:""2-Methyl-1-hydroxybutyl-TPP""",=
rxn15694,R07618,(1) NAD[0] + (1) Enzyme N6-(dihydrolipoyl)lysine[0] <=> (1) NADH[0] + (1) H+[0] + (1) Enzyme N6-(lipoyl)lysine[0],WP_049586089.1,1.8.1.4,no,enzyme N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd19172:0:0:""Enzyme N6-(dihydrolipoyl)lysine"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd19171:0:0:""Enzyme N6-(lipoyl)lysine""",?
rxn01505,R08193,(1) N-Acetyl-D-glucosamine 6-phosphate[0] <=> (1) N-Acetyl-D-glucosamine1-phosphate[0],WP_049587867.1,5.4.2.3,no,"N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase","-1:cpd00293:0:0:""N-Acetyl-D-glucosamine 6-phosphate"";1:cpd02611:0:0:""N-Acetyl-D-glucosamine1-phosphate""",=
,R08414,,WP_049588112.1,nan,no,,,
rxn12147,R08603,(1) H2O[0] + (1) DKDI[0] => (1) H+[0] + (1) 5-Deoxy glucuronic acid[0],WP_049588309.1,3.7.1.22;3.7.1.-,no,"3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)","-1:cpd00001:0:0:""H2O"";-1:cpd02631:0:0:""DKDI"";1:cpd00067:0:0:""H+"";1:cpd16540:0:0:""5-Deoxy glucuronic acid""",<
rxn12204,R08639,(1) Glucose-1-phosphate[0] <=> (1) beta-D-Glucose 6-phosphate[0],WP_049588979.1,5.4.2.2,no,"alpha-D-glucose 1,6-phosphomutase","-1:cpd00089:0:0:""Glucose-1-phosphate"";1:cpd00863:0:0:""beta-D-Glucose 6-phosphate""",=
,R09078,,WP_014976326.1;WP_049588500.1,1.1.1.304,no,,,
rxn16141,R09281,(1) NADP[0] + (1) 4-Hydroxybutanoate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 4-Oxobutanoate[0],WP_039227754.1,1.1.1.-;1.1.1.co;1.2.1.16,no,R09281,"-1:cpd00006:0:0:""NADP"";-1:cpd00728:0:0:""4-Hydroxybutanoate"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd00199:0:0:""4-Oxobutanoate""",=
rxn16149,R09289,(1) NADP[0] + (1) Hydracrylic acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Oxopropanoate[0],WP_049586946.1,1.1.1.-;1.1.1.298,yes,3-hydroxypropionate:NADP+ oxidoreductase,"-1:cpd00006:0:0:""NADP"";-1:cpd00745:0:0:""Hydracrylic acid"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd00191:0:0:""3-Oxopropanoate""",=
rxn16150,R09291,(1) NADP[0] + (1) Ethylmalonyl-CoA[0] <=> (1) NADPH[0] + (1) CO2[0] + (1) Crotonyl-CoA[0],WP_049587238.1,1.3.1.85,no,ethylmalonyl-CoA:NADP+ oxidoreductase (decarboxylating),"-1:cpd00006:0:0:""NADP"";-1:cpd18009:0:0:""Ethylmalonyl-CoA"";1:cpd00005:0:0:""NADPH"";1:cpd00011:0:0:""CO2"";1:cpd00650:0:0:""Crotonyl-CoA""",=
,R09497,,WP_049586997.1,1.7.5.1,no,,,
rxn16586,R09738,(1) NADP[0] + (1) Butyryl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) Crotonyl-CoA[0],WP_014949760.1,1.3.1.86;1.3.1.38,no,"butanoyl-CoA:NADP+ 2,3-oxidoreductase","-1:cpd00006:0:0:""NADP"";-1:cpd00120:0:0:""Butyryl-CoA"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd00650:0:0:""Crotonyl-CoA""",=
rxn16622,R09780,(1) D-arabino-6-Phospho-hex-3-ulose[0] <=> (1) beta-D-Fructose 6-phosphate[0],WP_049588761.1,5.3.1.27,no,D-arabino-hex-3-ulose-6-phosphate isomerase,"-1:cpd03583:0:0:""D-arabino-6-Phospho-hex-3-ulose"";1:cpd19035:0:0:""beta-D-Fructose 6-phosphate""",=
rxn16776,R09936,(1) O2[0] + (1) Uracil[0] + (1) FMNH2[0] => (1) FMN[0] + (1) (Z)-3-Ureidoacrylate peracid[0],WP_049586948.1;WP_014950775.1,1.14.99.46,yes,"uracil,FMNH2:oxygen oxidoreductase (uracil hydroxylating, ring-opening)","-1:cpd00007:0:0:""O2"";-1:cpd00092:0:0:""Uracil"";-1:cpd01270:0:0:""FMNH2"";1:cpd00050:0:0:""FMN"";1:cpd21464:0:0:""(Z)-3-Ureidoacrylate peracid""",>
rxn16794,R09947,(1) H2O[0] + (1) (Z)-3-Ureidoacrylate peracid[0] <=> (1) H+[0] + (1) Carbamate[0] + (1) (Z)-3-Peroxyaminoacrylate[0],VTP55439.1,3.5.1.110;3.5.1.-,yes,(Z)-3-ureidoacrylate-peracid amidohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd21464:0:0:""(Z)-3-Ureidoacrylate peracid"";1:cpd00067:0:0:""H+"";1:cpd01101:0:0:""Carbamate"";1:cpd21482:0:0:""(Z)-3-Peroxyaminoacrylate""",=
rxn16800,R09953,(1) NAD[0] + (1) scyllo-Inositol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Inosose[0],WP_049588174.1,1.1.1.370;1.1.1.-,no,scyllo-inositol:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd03669:0:0:""scyllo-Inositol"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00524:0:0:""2-Inosose""",=
,R09982,,VTO41005.1,3.5.1.-,no,,,
rxn16829,R09983,(1) H2O[0] + (1) H+[0] + (1) Aminoacrylate[0] => (1) NH3[0] + (1) 3-Oxopropanoate[0],WP_197047984.1,3.5.1.-,yes,R09983,"-1:cpd00001:0:0:""H2O"";-1:cpd00067:0:0:""H+"";-1:cpd21486:0:0:""Aminoacrylate"";1:cpd00013:0:0:""NH3"";1:cpd00191:0:0:""3-Oxopropanoate""",=
rxn40050,R10161,(1) NAD[0] + (1) Propionyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acrylyl-CoA[0],WP_039227752.1,1.3.1.95,no,propanoyl-CoA:NAD+ oxidoreductase,-1:cpd00003:0:0:NAD;-1:cpd00086:0:0:Propionyl-CoA;1:cpd00004:0:0:NADH;1:cpd00067:0:0:H+;1:cpd00663:0:0:Acrylyl-CoA,=
rxn24212,R10178,(1) Pyruvate[0] + (1) GABA[0] <=> (1) L-Alanine[0] + (1) 4-Oxobutanoate[0],WP_197047972.1,2.6.1.96;2.6.1.-;2.6.1.19,no,4-aminobutyrate transaminase (pyruvate dependent),"-1:cpd00020:0:0:""Pyruvate"";-1:cpd00281:0:0:""GABA"";1:cpd00035:0:0:""L-Alanine"";1:cpd00199:0:0:""4-Oxobutanoate""",=
,R10324,,WP_049588805.1;WP_039228167.1,1.2.99.8,no,,,
rxn40431,R10689,"(1) H2O[0] + (1) L-Fucono-1,5-lactone[0] <=> (1) H+[0] + (1) L-Fuconate[0]",WP_049587022.1,3.1.1.120,no,,"-1:cpd00001:0:0:H2O;-1:cpd18011:0:0:L-Fucono-1,5-lactone;1:cpd00067:0:0:H+;1:cpd01185:0:0:L-Fuconate",=
rxn40432,R10690,"(1) NAD[0] + (1) 2-Dehydro-3-deoxy-L-fuconate[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-2,4-diketo-3-deoxyrhamnonate[0]",WP_049587021.1,1.1.1.434,no,,"-1:cpd00003:0:0:NAD;-1:cpd02387:0:0:2-Dehydro-3-deoxy-L-fuconate;1:cpd00004:0:0:NADH;1:cpd00067:0:0:H+;1:cpd23713:0:0:L-2,4-diketo-3-deoxyrhamnonate",=
,R10778,,WP_049585490.1,3.5.1.95,no,,,
,R10819,,WP_049588504.1,5.1.3.32,no,,,
,R10847,,WP_014975676.1,5.5.1.27,no,,,
,R10908,,WP_049588842.1,2.6.1.112,no,,,
,R11263,,WP_049588093.1,4.2.1.117,no,,,
,R11264,,WP_049588095.1,5.3.3.-,no,,,
,R11325,,WP_049586746.1;WP_049586745.1,7.1.1.7,no,,,
,R11337,,WP_049586098.1;WP_049586233.1,1.1.1.399,no,,,
,R11339,,WP_014976326.1,1.1.1.401,no,,,
,R11543,,WP_049585469.1,3.2.1.199,no,,,
,R11675,,WP_014976738.1;WP_014949735.1;WP_049586522.1,1.3.1.109,no,,,
,R11770,,WP_049587537.1,1.1.1.-,no,,,
,R11772,,WP_049588908.1,5.3.3.-,no,,,
,R11773,,WP_014947829.1,2.8.3.27,no,,,
,R12214,,WP_049588781.1,2.6.1.82,no,,,
,R12215,,WP_014950684.1,1.2.1.19,no,,,
,R12534,,WP_039227752.1,1.3.8.15,no,,,
,R12577,,WP_049586326.1,6.2.1.62,no,,,
,R12596,,WP_049586310.1,6.3.2.-,no,,,
,R12598,,WP_049586324.1,6.3.2.-,no,,,
,R12600,,WP_049586329.1,2.-.-.-,no,,,
,R12643,,WP_049588174.1,1.1.1.424,no,,,
,R12703,,WP_049589092.1,2.1.3.16,no,,,
,R13010,,WP_015066066.1,1.1.2.11,no,,,
,R13105,,WP_014976326.1,1.1.1.435,no,,,
,R13128,,WP_024015575.1,3.2.1.218,no,,,
